PAYS;REGION;DEPARTEMENT;CD_DEPT;NOM_LOCALITE;PROJET;ORGANISME;OBSERVATEUR;STATION;REPETITION;METHODE;CLASSE;ORDRE;FAMILLE;CD_NOM;CD_REF;LB_NOM;NOM_VALIDE;NOM_CITE;Stade;ABONDANCE_TOTALE;DETERMINATEUR;DATE_DETERMINATION;MASSE;NOM_SAISIE
France;RHONE-ALPES;ISERE;38;Le Peage-De-Roussillon;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1556;TM4;Trimanuel;Malacostraca;Isopoda;NA;184472;184472;Isopoda;Isopoda Latreille, 1817;isopoda;adulte;2;N.HENON;26/06/2024;;L.ABRAHAM
France;RHONE-ALPES;ISERE;38;Le Peage-De-Roussillon;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1556;TM5;Trimanuel;Insecta;Coleoptera;NA;184612;184612;Coleoptera;Coleoptera Linnaeus, 1758;coleoptera;larve;1;N.HENON;26/06/2024;;L.ABRAHAM
France;RHONE-ALPES;ISERE;38;Le Peage-De-Roussillon;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1556;TM5;Trimanuel;Insecta;Coleoptera;Curculionidae;184685;184685;Curculionidae;Curculionidae Latreille, 1802;curculionidae;adulte;1;N.HENON;26/06/2024;;L.ABRAHAM
France;RHONE-ALPES;ISERE;38;Le Peage-De-Roussillon;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1556;TM5;Trimanuel;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;1;N.HENON;26/06/2024;;L.ABRAHAM
France;RHONE-ALPES;ISERE;38;Le Peage-De-Roussillon;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1556;TM5;Trimanuel;Gastropoda;0;NA;186338;186338;Gastropoda;Gastropoda Cuvier, 1795;gastropoda;adulte;2;N.HENON;26/06/2024;;L.ABRAHAM
France;RHONE-ALPES;ISERE;38;Le Peage-De-Roussillon;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1556;TM5;Trimanuel;Chilopoda;0;NA;185587;185587;Chilopoda;Chilopoda Latreille, 1817;chilopoda;adulte;3;N.HENON;26/06/2024;;L.ABRAHAM
France;RHONE-ALPES;ISERE;38;Le Peage-De-Roussillon;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1556;TM5;Trimanuel;Malacostraca;Isopoda;NA;184472;184472;Isopoda;Isopoda Latreille, 1817;isopoda;adulte;4;N.HENON;26/06/2024;;L.ABRAHAM
France;RHONE-ALPES;ISERE;38;Le Peage-De-Roussillon;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1556;TM6;Trimanuel;Insecta;Coleoptera;NA;184612;184612;Coleoptera;Coleoptera Linnaeus, 1758;coleoptera;larve;1;N.HENON;26/06/2024;;L.ABRAHAM
France;RHONE-ALPES;ISERE;38;Le Peage-De-Roussillon;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1556;TM6;Trimanuel;Gastropoda;0;NA;186338;186338;Gastropoda;Gastropoda Cuvier, 1795;gastropoda;adulte;4;N.HENON;26/06/2024;;L.ABRAHAM
France;RHONE-ALPES;ISERE;38;Le Peage-De-Roussillon;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;1556;TM6;Trimanuel;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;10;N.HENON;26/06/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM1;Trimanuel;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;diptera;larve;1;M.BRAND;13/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM1;Trimanuel;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;Staphylinidae;adulte;2;M.BRAND;13/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM1;Trimanuel;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;2;M.BRAND;13/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM1;Trimanuel;Insecta;Coleoptera;NA;184612;184612;Coleoptera;Coleoptera Linnaeus, 1758;Coleoptera;larve;13;M.BRAND;13/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM2;Trimanuel;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;Staphylinidae;adulte;1;M.BRAND;13/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM2;Trimanuel;Insecta;Coleoptera;Elateridae;184735;184735;Elateridae;Elateridae Leach, 1815;elateridae;adulte;1;M.BRAND;13/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM2;Trimanuel;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;2;M.BRAND;13/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM2;Trimanuel;Insecta;Coleoptera;Elateridae;184735;184735;Elateridae;Elateridae Leach, 1815;elateridae;larve;3;M.BRAND;13/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM3;Trimanuel;Insecta;Coleoptera;Chrysomelidae;184644;184644;Chrysomelidae;Chrysomelidae Latreille, 1802;Chrysomelidae;larve;1;L.ABRAHAM;14/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM3;Trimanuel;Insecta;Diptera;Tipulidae;184950;184950;Tipulidae;Tipulidae Latreille, 1802;tipulidae;larve;1;L.ABRAHAM;14/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM3;Trimanuel;Insecta;Coleoptera;NA;184612;184612;Coleoptera;Coleoptera Linnaeus, 1758;Coleoptera;adulte;2;L.ABRAHAM;14/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM3;Trimanuel;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;Staphylinidae;adulte;2;L.ABRAHAM;14/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM3;Trimanuel;Insecta;Coleoptera;Elateridae;184735;184735;Elateridae;Elateridae Leach, 1815;elateridae;larve;3;L.ABRAHAM;14/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM4;Trimanuel;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;diptera;larve;1;L.ABRAHAM;14/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM4;Trimanuel;Insecta;Coleoptera;NA;184612;184612;Coleoptera;Coleoptera Linnaeus, 1758;Coleoptera;larve;1;L.ABRAHAM;14/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM4;Trimanuel;Insecta;Coleoptera;Elateridae;184735;184735;Elateridae;Elateridae Leach, 1815;elateridae;larve;1;L.ABRAHAM;14/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM4;Trimanuel;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;1;L.ABRAHAM;14/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM5;Trimanuel;Insecta;Coleoptera;Elateridae;184735;184735;Elateridae;Elateridae Leach, 1815;Elateridae;larve;1;L.ABRAHAM;14/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM5;Trimanuel;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;Staphylinidae;larve;1;L.ABRAHAM;14/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM6;Trimanuel;Insecta;Coleoptera;Elateridae;184735;184735;Elateridae;Elateridae Leach, 1815;elateridae ;larve;1;L.ABRAHAM;14/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM6;Trimanuel;Insecta;Coleoptera;Chrysomelidae;184644;184644;Chrysomelidae;Chrysomelidae Latreille, 1802;Chrysomelidae;larve;1;L.ABRAHAM;14/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM6;Trimanuel;Insecta;Coleoptera;Elateridae;184735;184735;Elateridae;Elateridae Leach, 1815;elateridae;larve;1;L.ABRAHAM;14/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM6;Trimanuel;Insecta;Coleoptera;Coccinellidae;184660;184660;Coccinellidae;Coccinellidae Latreille, 1807;coccinellidae;adulte;1;L.ABRAHAM;14/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM6;Trimanuel;Insecta;Coleoptera;Curculionidae;184685;184685;Curculionidae;Curculionidae Latreille, 1802;curculionidae;adulte;1;L.ABRAHAM;14/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM6;Trimanuel;Insecta;Coleoptera;NA;184612;184612;Coleoptera;Coleoptera Linnaeus, 1758;coleoptera;adulte;1;L.ABRAHAM;14/08/2024;;L.ABRAHAM
France;FRANCHE-COMTE;DOUBS;25;Les Combes;RMQS_2024;EST;EST;1064;TM6;Trimanuel;Insecta;Diptera;Tipulidae;184950;184950;Tipulidae;Tipulidae Latreille, 1802;tipulidae;larve;1;L.ABRAHAM;14/08/2024;;L.ABRAHAM
France;AQUITAINE;PYRENEES-ATLANTIQUES;64;Lescar;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2142;TM1;Trimanuel;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;Carabidae;adulte;1;B.VAYSSE;26/06/2025;;M.BRAND
France;AQUITAINE;PYRENEES-ATLANTIQUES;64;Lescar;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2142;TM1;Trimanuel;Chilopoda;Geophilomorpha;Geophilidae;212396;212396;Geophilus;Geophilus Leach, 1814;Geophilus;adulte;1;B.VAYSSE;26/06/2025;;M.BRAND
France;AQUITAINE;PYRENEES-ATLANTIQUES;64;Lescar;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2142;TM1;Trimanuel;Gastropoda;Stylommatophora;Limacidae;186406;186406;Limacidae;Limacidae Batsch, 1789;Limacidae;adulte;1;B.VAYSSE;26/06/2025;;M.BRAND
France;AQUITAINE;PYRENEES-ATLANTIQUES;64;Lescar;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2142;TM1;Trimanuel;Diplopoda;0;NA;185607;185607;Diplopoda;Diplopoda de Blainville in Gervais, 1844;Diplopoda;adulte;1;B.VAYSSE;26/06/2025;;M.BRAND
France;AQUITAINE;PYRENEES-ATLANTIQUES;64;Lescar;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2142;TM1;Trimanuel;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;Araneae;adulte;2;B.VAYSSE;26/06/2025;;M.BRAND
France;AQUITAINE;PYRENEES-ATLANTIQUES;64;Lescar;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2142;TM2;Trimanuel;Gastropoda;Stylommatophora;Limacidae;186406;186406;Limacidae;Limacidae Batsch, 1789;Limacidae;adulte;1;B.VAYSSE;26/06/2025;;M.BRAND
France;AQUITAINE;PYRENEES-ATLANTIQUES;64;Lescar;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2142;TM2;Trimanuel;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;Araneae;adulte;1;B.VAYSSE;26/06/2025;;M.BRAND
France;AQUITAINE;PYRENEES-ATLANTIQUES;64;Lescar;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2142;TM3;Trimanuel;VIDE;VIDE;VIDE;VIDE;VIDE;VIDE;VIDE;Vide;;0;B.VAYSSE;26/06/2025;;M.BRAND
France;AQUITAINE;PYRENEES-ATLANTIQUES;64;Lescar;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2142;TM4;Trimanuel;Insecta;Hemiptera;NA;184980;184980;Hemiptera;Hemiptera Linnaeus, 1758;Hemiptera;adulte;1;B.VAYSSE;26/06/2025;;M.BRAND
France;AQUITAINE;PYRENEES-ATLANTIQUES;64;Lescar;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2142;TM4;Trimanuel;Gastropoda;Stylommatophora;Limacidae;186406;186406;Limacidae;Limacidae Batsch, 1789;Limacidae;adulte;4;B.VAYSSE;26/06/2025;;M.BRAND
France;AQUITAINE;PYRENEES-ATLANTIQUES;64;Lescar;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2142;TM5;Trimanuel;Gastropoda;Stylommatophora;Limacidae;186406;186406;Limacidae;Limacidae Batsch, 1789;Limacidae;adulte;1;B.VAYSSE;26/06/2025;;M.BRAND
France;AQUITAINE;PYRENEES-ATLANTIQUES;64;Lescar;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2142;TM5;Trimanuel;Insecta;Coleoptera;Elateridae;184735;184735;Elateridae;Elateridae Leach, 1815;Elateridae;adulte;1;B.VAYSSE;26/06/2025;;M.BRAND
France;AQUITAINE;PYRENEES-ATLANTIQUES;64;Lescar;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2142;TM5;Trimanuel;Diplopoda;0;NA;185607;185607;Diplopoda;Diplopoda de Blainville in Gervais, 1844;Diplopoda;adulte;2;B.VAYSSE;26/06/2025;;M.BRAND
France;AQUITAINE;PYRENEES-ATLANTIQUES;64;Lescar;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2142;TM5;Trimanuel;Chilopoda;Geophilomorpha;Geophilidae;212396;212396;Geophilus;Geophilus Leach, 1814;Geophilus;adulte;2;B.VAYSSE;26/06/2025;;M.BRAND
France;AQUITAINE;PYRENEES-ATLANTIQUES;64;Lescar;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2142;TM6;Trimanuel;Gastropoda;Stylommatophora;Limacidae;186406;186406;Limacidae;Limacidae Batsch, 1789;Limacidae;adulte;1;B.VAYSSE;26/06/2025;;M.BRAND
France;AQUITAINE;PYRENEES-ATLANTIQUES;64;Lescar;RMQS_2024;UMR ECO&SOLS (INRAE MONTPELLIER);SUD;2142;TM6;Trimanuel;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;Formicidae;adulte;1;B.VAYSSE;26/06/2025;;M.BRAND
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM1;Trimanuel;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;1;N.HENON;13/08/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM1;Trimanuel;Insecta;Hymenoptera;Formicidae;185188;185188;Formicidae;Formicidae Latreille, 1809;formicidae;adulte;1;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM1;Trimanuel;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;larve;1;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM1;Trimanuel;Insecta;Diptera;Tipulidae;184950;184950;Tipulidae;Tipulidae Latreille, 1802;tipulidae;larve;2;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM2;Trimanuel;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;1;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM2;Trimanuel;Insecta;Diptera;Tipulidae;184950;184950;Tipulidae;Tipulidae Latreille, 1802;tipulidae;larve;3;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM2;Trimanuel;Gastropoda;Stylommatophora;Limacidae;186406;186406;Limacidae;Limacidae Batsch, 1789;limacidae;adulte;7;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM3;Trimanuel;Insecta;Coleoptera;NA;184612;184612;Coleoptera;Coleoptera Linnaeus, 1758;coleoptera;larve;1;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM3;Trimanuel;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;diptera;adulte;2;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM3;Trimanuel;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;2;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM3;Trimanuel;Clitellata;0;NA;183773;183773;Oligochaeta;Oligochaeta Grube, 1850;oligochaeta;adulte;12;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM4;Trimanuel;Insecta;Coleoptera;NA;184612;184612;Coleoptera;Coleoptera Linnaeus, 1758;coleoptera;larve;1;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM4;Trimanuel;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;diptera;larve;1;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM4;Trimanuel;Insecta;Coleoptera;Elateridae;184735;184735;Elateridae;Elateridae Leach, 1815;elateridae;larve;1;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM4;Trimanuel;Gastropoda;Stylommatophora;Limacidae;186406;186406;Limacidae;Limacidae Batsch, 1789;limacidae;adulte;1;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM4;Trimanuel;Insecta;Coleoptera;NA;184612;184612;Coleoptera;Coleoptera Linnaeus, 1758;coleoptera;adulte;1;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM4;Trimanuel;Insecta;Diptera;Tipulidae;184950;184950;Tipulidae;Tipulidae Latreille, 1802;tipulidae;larve;2;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM4;Trimanuel;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;2;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM4;Trimanuel;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;3;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM4;Trimanuel;Clitellata;0;NA;183773;183773;Oligochaeta;Oligochaeta Grube, 1850;oligochaeta;adulte;7;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM5;Trimanuel;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;1;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM5;Trimanuel;Insecta;Lepidoptera;NA;185214;185214;Lepidoptera;Lepidoptera Linnaeus, 1758;lepidoptera;larve;1;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM5;Trimanuel;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;diptera;larve;1;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM5;Trimanuel;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;1;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM5;Trimanuel;Gastropoda;Stylommatophora;Limacidae;186406;186406;Limacidae;Limacidae Batsch, 1789;limacidae;adulte;2;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM5;Trimanuel;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;3;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM5;Trimanuel;Insecta;Diptera;Tipulidae;184950;184950;Tipulidae;Tipulidae Latreille, 1802;tipulidae;larve;4;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM5;Trimanuel;Clitellata;0;NA;183773;183773;Oligochaeta;Oligochaeta Grube, 1850;oligochaeta;adulte;17;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM6;Trimanuel;Gastropoda;Stylommatophora;Limacidae;186406;186406;Limacidae;Limacidae Batsch, 1789;limacidae;adulte;1;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM6;Trimanuel;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;1;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM6;Trimanuel;Insecta;Coleoptera;NA;184612;184612;Coleoptera;Coleoptera Linnaeus, 1758;coleoptera;adulte;1;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM6;Trimanuel;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;1;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM6;Trimanuel;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;2;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM6;Trimanuel;Insecta;Diptera;Tipulidae;184950;184950;Tipulidae;Tipulidae Latreille, 1802;tipulidae;larve;5;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;HAUTE-NORMANDIE;SEINE-MARITIME;76;Lintot;RMQS_2024;OUEST;OUEST;152;TM6;Trimanuel;Clitellata;0;NA;183773;183773;Oligochaeta;Oligochaeta Grube, 1850;oligochaeta;adulte;22;B.VAYSSE;21/06/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2024;EST;EST;1058;TM1;Trimanuel;Chilopoda;0;NA;185587;185587;Chilopoda;Chilopoda Latreille, 1817;chilopoda;adulte;1;T.GELIS;14/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2032;EST;EST;1066;TM1;Trimanuel;Insecta;Diptera;NA;184803;184803;Diptera;Diptera Linnaeus, 1758;diptera;adulte;1;N.HENON;13/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2032;EST;EST;1066;TM1;Trimanuel;Insecta;Coleoptera;Staphylinidae;184776;184776;Staphylinidae;Staphylinidae Latreille, 1802;staphylinidae;adulte;1;N.HENON;13/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2032;EST;EST;1066;TM1;Trimanuel;Arachnida;Araneae;NA;184348;184348;Araneae;Araneae Clerck, 1758;araneae;adulte;1;N.HENON;13/08/2024;;L.ABRAHAM
France;BOURGOGNE;COTE-DOR;21;Losne;RMQS_2024;EST;EST;1058;TM1;Trimanuel;Insecta;Coleoptera;Carabidae;184615;184615;Carabidae;Carabidae Latreille, 1802;carabidae;adulte;2;T.GELIS;14/08/2024;;L.ABRAHAM
