PAYS;REGION;DEPARTEMENT;CD_DEPT;CD_INSEE;NOM_LOCALITE;ORGANISME;OBSERVATEUR;CD_STATION;STATION;METHODE;REPETITION;Longitude;Latitude;ALTITUDE;DATE;DATE_FIN;HABITAT;MICROHABITAT;METHODE;REMARQUE_STATION;CLASSE;ORDRE;FAMILLE;CD_NOM;LB_NOM;NOM_VALIDE;BOITE;CD_COLLECTION;NOM_CITE;?;?;Juvénile;?;ABONDANCE_TOTALE;LRN;REMARQUE_INDIVIDU;A VERIFIER/PHOTO;DETERMINATEUR;LEG/COLLECTION;DATE_DETERMINATION;ENVOI_CARDOBS
France;CENTRE;CHER;18;18086;Drevant;Sol&Co;Sol&Co;2167303;1174;trimanuel;3;46.6928659613774;2.53499704476721;164;23/05/2024;23/05/2024;Prairie de fauche;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219396;Myrmica sabuleti;Myrmica sabuleti Meinert, 1861;E&S_FO_B7_T68;NHEN-30268;myrmica sabuleti;;2;;;2;#N/A;;;N.HENON;ECO&SOLS;45643;
France;CENTRE;CHER;18;18086;Drevant;Sol&Co;Sol&Co;2167303;1174;trimanuel;3;46.6928659613774;2.53499704476721;164;23/05/2024;23/05/2024;Prairie de fauche;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219397;Myrmica schencki;Myrmica schencki Viereck, 1903;E&S_FO_B7_T69;NHEN-30269;myrmica schencki;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45643;
France;POITOU-CHARENTES;VIENNE;86;86236;Saint-Pierre-De-Maille;Université de Rennes;Université de Rennes;2167339;1166;trimanuel;3;46.6834260740623;0.860928957263222;112;19/03/2024;19/03/2024;Monoculture;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219528;Hypoponera eduardi;Hypoponera eduardi (Forel, 1894);E&S_FO_B7_T80;NHEN-30280;hypoponera eduardi;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45643;
France;LANGUEDOC-ROUSSILLON;AUDE;11;11142;Festes-et-Saint-Andre;ECO&SOLS;Equipe ECO&SOLS;2132863;2257;trimanuel;3;42.9518241882324;2.12771511077881;528;13/05/2024;13/05/2024;Chênaie/ Érablaie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219524;Ponera coarctata;Ponera coarctata (Latreille, 1802);E&S_FO_B7_T83;NHEN-30283;ponera coarctata;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45643;
France;LANGUEDOC-ROUSSILLON;AUDE;11;11142;Festes-et-Saint-Andre;ECO&SOLS;Equipe ECO&SOLS;2132863;2257;trimanuel;3;42.9518241882324;2.12771511077881;528;13/05/2024;13/05/2024;Chênaie/ Érablaie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;264386;Lasius grandis;Lasius grandis Forel, 1909;E&S_FO_B7_T84;NHEN-30284;lasius grandis;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45643;
France;LANGUEDOC-ROUSSILLON;PYRENEES-ORIENTALES;66;66146;Porta;ECO&SOLS;Equipe ECO&SOLS;2132884;2312;trimanuel;3;42.5280876159668;1.73446702957153;2267;24/06/2024;24/06/2024;Pelouse alpine;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219496;Formica exsecta;Formica exsecta Nylander, 1846;E&S_FO_B7_T94;NHEN-30294;formica exsecta;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45643;
France;LANGUEDOC-ROUSSILLON;PYRENEES-ORIENTALES;66;66146;Porta;ECO&SOLS;Equipe ECO&SOLS;2132884;2312;trimanuel;3;42.5280876159668;1.73446702957153;2267;24/06/2024;24/06/2024;Pelouse alpine;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219397;Myrmica schencki;Myrmica schencki Viereck, 1903;E&S_FO_B7_T95;NHEN-30295;myrmica schencki;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45643;
France;POITOU-CHARENTES;CHARENTE;16;16337;Saint-Maurice-Des-Lions;Université de Rennes;Université de Rennes;2167338;1372;trimanuel;3;45.9598382118547;0.672536029377586;222;11/04/2024;11/04/2024;Forêt mixte;;Tri manuel;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B8_T7;NHEN-30307;temnothorax;;;;2;2;#N/A;;x;N.HENON;ECO&SOLS;45643;
France;MIDI-PYRENEES;AVEYRON;12;12025;Belmont-sur-Rance;ECO&SOLS;Equipe ECO&SOLS;2132877;2021;trimanuel;3;43.8125780995336;2.72179965795729;506;08/04/2024;08/04/2024;Chenaie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219396;Myrmica sabuleti;Myrmica sabuleti Meinert, 1861;E&S_FO_B8_T34;NHEN-30334;myrmica sabuleti;;;;5;5;#N/A;;;N.HENON;ECO&SOLS;45644;
France;CENTRE;LOIR-ET-CHER;41;41238;Savigny-Sur-Braye;Université de Rennes;Université de Rennes;2167340;792;trimanuel;3;47.8334896790882;0.826715632239393;136;27/03/2024;27/03/2024;Forêt mixte;;Tri manuel;;Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B8_T45;NHEN-30345;myrmica ruginodis;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45644;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-MARITIMES;6;6081;Le Mas;ECO&SOLS;Equipe ECO&SOLS;2132867;1996;trimanuel;3;43.8563416618755;6.90327394449335;757;25/04/2024;25/04/2024;Prairie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;198219;Tapinoma;Tapinoma Förster, 1850;E&S_FO_B8_T50;NHEN-30350;tapinoma;;;;2;2;#N/A;;x;N.HENON;ECO&SOLS;45644;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-MARITIMES;6;6081;Le Mas;ECO&SOLS;Equipe ECO&SOLS;2132867;1996;trimanuel;3;43.8563416618755;6.90327394449335;757;25/04/2024;25/04/2024;Prairie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219483;Lasius myops;Lasius myops Forel, 1894;E&S_FO_B8_T51;NHEN-30351;lasius myops;;;;25;25;#N/A;;;N.HENON;ECO&SOLS;45644;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-MARITIMES;6;6081;Le Mas;ECO&SOLS;Equipe ECO&SOLS;2132867;1996;trimanuel;3;43.8563416618755;6.90327394449335;757;25/04/2024;25/04/2024;Prairie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;628335;Myrmica specioides;Myrmica specioides Bondroit, 1918;E&S_FO_B8_T52;NHEN-30352;myrmica specioides;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45644;
France;AQUITAINE;LOT-ET-GARONNE;47;47114;Grezet-Cavagnan;Université de Rennes;Université de Rennes;2167324;1826;trimanuel;3;44.3664478290357;0.117461238742218;87;12/03/2024;12/03/2024;Monoculture;;Tri manuel;;Insecta;Hymenoptera;Formicidae;198219;Tapinoma;Tapinoma Förster, 1850;E&S_FO_B8_T59;NHEN-30359;Tapinoma;;;;43;43;#N/A;Tapinoma erraticum/madeirense;x;N.HENON;ECO&SOLS;45644;
France;LANGUEDOC-ROUSSILLON;LOZERE;48;48171;Saint-Martin-de-Lansuscle;ECO&SOLS;Equipe ECO&SOLS;2132904;1887;trimanuel;3;44.2375443985216;3.7226445983764;928;14/06/2024;14/06/2024;Lande à bruyère / fougeraie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219483;Lasius myops;Lasius myops Forel, 1894;E&S_FO_B8_T69;NHEN-30369;lasius myops;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45644;
France;PROVENCE-ALPES-COTE DAZUR;VAUCLUSE;84;84028;Cairanne;ECO&SOLS;Equipe ECO&SOLS;2132873;1893;trimanuel;3;44.2166800911093;4.92701588816509;112;28/03/2024;28/03/2024;Vignes;;Tri manuel;;Insecta;Hymenoptera;Formicidae;198219;Tapinoma;Tapinoma Förster, 1850;E&S_FO_B8_T72;NHEN-30372;tapinoma;;;;7;7;#N/A;Tapinoma gr.nigerrimum;;N.HENON;ECO&SOLS;45644;
France;MIDI-PYRENEES;LOT;46;46047;Cales;Université de Rennes;Université de Rennes;2167320;1706;trimanuel;3;44.8178511311097;1.51554524633862;202;10/04/2024;10/04/2024;Forêt feuillus;;Tri manuel;;Insecta;Hymenoptera;Formicidae;52777;Aphaenogaster subterranea;Aphaenogaster subterranea (Latreille, 1798);E&S_FO_B8_T74;NHEN-30374;aphaenogaster subterranea;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45644;
France;PROVENCE-ALPES-COTE DAZUR;VAR;83;83053;Evenos;ECO&SOLS;Equipe ECO&SOLS;2132872;2205;trimanuel;3;43.1807256825456;5.85371529787471;274;27/03/2024;27/03/2024;Pinède;;Tri manuel;;Insecta;Hymenoptera;Formicidae;938134;Aphaenogaster ichnusa;Aphaenogaster ichnusa Santschi, 1925;E&S_FO_B8_T80;NHEN-30380;aphaenogaster ichnusa;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45644;
France;AQUITAINE;DORDOGNE;24;24435;Saint-Laurent-Des-Batons;Université de Rennes;Université de Rennes;2167337;1660;trimanuel;3;44.9526610124959;0.70364058861398;129;19/03/2024;19/03/2024;Monoculture;;Tri manuel;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B8_T82;NHEN-30382;tetramorium;;1;;;1;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45644;
France;AUVERGNE;PUY-DE-DOME;63;63020;Aurieres;ECO&SOLS;Equipe ECO&SOLS;2132898;1464;trimanuel;3;45.6779077470276;2.94301610784092;985;06/06/2024;06/06/2024;Forêt mixte;;Tri manuel;;Insecta;Hymenoptera;Formicidae;52809;Myrmica scabrinodis;Myrmica scabrinodis Nylander, 1846;E&S_FO_B8_T89;NHEN-30389;Myrmica scabrinodis;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45644;
France;AUVERGNE;PUY-DE-DOME;63;63020;Aurieres;ECO&SOLS;Equipe ECO&SOLS;2132898;1464;trimanuel;3;45.6779077470276;2.94301610784092;985;06/06/2024;06/06/2024;Forêt mixte;;Tri manuel;;Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B8_T90;NHEN-30390;myrmica ruginodis;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45644;
France;LORRAINE;MEURTHE-ET-MOSELLE;54;54363;Mercy-Le-Haut;Sol&Co;Sol&Co;2167310;215;trimanuel;4;49.3740703250416;5.84561377272516;365;04/06/2024;04/06/2024;Forêt mixte;;Tri manuel;;Insecta;Hymenoptera;Formicidae;209961;Stenamma;Stenamma Westwood, 1839;E&S_FO_B3_T34;NHEN-29747;stenamma;;;;1;1;#N/A;;x;N.HENON;ECO&SOLS;45631;
France;FRANCHE-COMTE;HAUTE-SAONE;70;70364;Montjustin-Et-Velotte;Sol&Co;Sol&Co;2167311;870;trimanuel;4;47.6294797750949;6.37142360891853;289;28/05/2024;28/05/2024;Forêt;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219493;Lasius platythorax;Lasius platythorax Seifert, 1991;E&S_FO_B3_T81;NHEN-29797;lasius platythorax;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45631;
France;CENTRE;CHER;18;18086;Drevant;Sol&Co;Sol&Co;2167303;1174;trimanuel;4;46.6928659613774;2.53499704476721;164;23/05/2024;23/05/2024;Prairie de fauche;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219483;Lasius myops;Lasius myops Forel, 1894;E&S_FO_B7_T70;NHEN-30270;lasius myops;;;;5;5;#N/A;;;N.HENON;ECO&SOLS;45643;
France;CENTRE;CHER;18;18086;Drevant;Sol&Co;Sol&Co;2167303;1174;trimanuel;4;46.6928659613774;2.53499704476721;164;23/05/2024;23/05/2024;Prairie de fauche;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219396;Myrmica sabuleti;Myrmica sabuleti Meinert, 1861;E&S_FO_B7_T71;NHEN-30271;Myrmica sabuleti;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45643;
France;RHONE-ALPES;AIN;1;1058;Bregnier-Cordon;ECO&SOLS;Equipe ECO&SOLS;2132823;1477;trimanuel;4;45.6401693491095;5.61003921649128;209;11/04/2024;11/04/2024;Friche humide;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B7_T77;NHEN-30277;myrmica rubra;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45643;
France;LANGUEDOC-ROUSSILLON;AUDE;11;11142;Festes-et-Saint-Andre;ECO&SOLS;Equipe ECO&SOLS;2132863;2257;trimanuel;4;42.9518241882324;2.12771511077881;528;13/05/2024;13/05/2024;Chênaie/ Érablaie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219524;Ponera coarctata;Ponera coarctata (Latreille, 1802);E&S_FO_B7_T85;NHEN-30285;ponera coarctata;;;;3;3;#N/A;;;N.HENON;ECO&SOLS;45643;
France;LANGUEDOC-ROUSSILLON;AUDE;11;11142;Festes-et-Saint-Andre;ECO&SOLS;Equipe ECO&SOLS;2132863;2257;trimanuel;4;42.9518241882324;2.12771511077881;528;13/05/2024;13/05/2024;Chênaie/ Érablaie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B7_T86;NHEN-30286;temnothorax;;;;1;1;#N/A;;x;N.HENON;ECO&SOLS;45643;
France;LANGUEDOC-ROUSSILLON;PYRENEES-ORIENTALES;66;66146;Porta;ECO&SOLS;Equipe ECO&SOLS;2132884;2312;trimanuel;4;42.5280876159668;1.73446702957153;2267;24/06/2024;24/06/2024;Pelouse alpine;;Tri manuel;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B7_T96;NHEN-30296;tetramorium;;;;2;2;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45643;
France;MIDI-PYRENEES;TARN;81;81025;Belcastel;ECO&SOLS;Equipe ECO&SOLS;2132894;1837;trimanuel;4;44.3889199310117;2.32434462405189;579;30/05/2024;30/05/2024;Culture;;Tri manuel;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B8_T10;NHEN-30310;tetramorium;;;;1;1;#N/A;;x;N.HENON;ECO&SOLS;45643;
France;MIDI-PYRENEES;TARN;81;81025;Belcastel;ECO&SOLS;Equipe ECO&SOLS;2132894;1837;trimanuel;4;44.3889199310117;2.32434462405189;579;30/05/2024;30/05/2024;Culture;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219528;Hypoponera eduardi;Hypoponera eduardi (Forel, 1894);E&S_FO_B8_T11;NHEN-30311;hypoponera eduardi;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45643;
France;BRETAGNE;MORBIHAN;56;56088;Ile-D'Arz;Université de Rennes;Université de Rennes;2167326;827;trimanuel;4;47.5911205616326;-2.81158007345027;4;17/04/2024;17/04/2024;Culture en bord de mer;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219396;Myrmica sabuleti;Myrmica sabuleti Meinert, 1861;E&S_FO_B8_T26;NHEN-30326;Myrmica sabuleti;;1;;;1;#N/A;;;N.HENON;ECO&SOLS;45643;
France;BRETAGNE;MORBIHAN;56;56088;Ile-D'Arz;Université de Rennes;Université de Rennes;2167326;827;trimanuel;4;47.5911205616326;-2.81158007345027;4;17/04/2024;17/04/2024;Culture en bord de mer;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219482;Lasius flavus;Lasius flavus (Fabricius, 1782);E&S_FO_B8_T27;NHEN-30327;Lasius flavus;;1;;56;57;#N/A;;;N.HENON;ECO&SOLS;45643;
France;MIDI-PYRENEES;AVEYRON;12;12025;Belmont-sur-Rance;ECO&SOLS;Equipe ECO&SOLS;2132877;2021;trimanuel;4;43.8125780995336;2.72179965795729;506;08/04/2024;08/04/2024;Chenaie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219401;Myrmecina graminicola;Myrmecina graminicola (Latreille, 1802);E&S_FO_B8_T35;NHEN-30335;Myrmecina graminicola;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45644;
France;MIDI-PYRENEES;AVEYRON;12;12025;Belmont-sur-Rance;ECO&SOLS;Equipe ECO&SOLS;2132877;2021;trimanuel;4;43.8125780995336;2.72179965795729;506;08/04/2024;08/04/2024;Chenaie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219526;Ponera testacea;Ponera testacea Emery, 1895;E&S_FO_B8_T36;NHEN-30336;ponera testacea;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45644;
France;POITOU-CHARENTES;CHARENTE-MARITIME;17;17226;Mazeray;Université de Rennes;Université de Rennes;2167332;1366;trimanuel;4;45.9346254946214;-0.567270869874808;61;11/03/2024;11/03/2024;Monoculture;;Tri manuel;;Insecta;Hymenoptera;Formicidae;197741;Solenopsis;Solenopsis Westwood, 1840;E&S_FO_B8_T41;NHEN-30341;solenopsis;;1;;;1;#N/A;;;N.HENON;ECO&SOLS;45644;
France;CENTRE;LOIR-ET-CHER;41;41238;Savigny-Sur-Braye;Université de Rennes;Université de Rennes;2167340;792;trimanuel;4;47.8334896790882;0.826715632239393;136;27/03/2024;27/03/2024;Forêt mixte;;Tri manuel;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B8_T46;NHEN-30346;temnothorax;;1;;;1;#N/A;;x;N.HENON;ECO&SOLS;45644;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-MARITIMES;6;6081;Le Mas;ECO&SOLS;Equipe ECO&SOLS;2132867;1996;trimanuel;4;43.8563416618755;6.90327394449335;757;25/04/2024;25/04/2024;Prairie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B8_T53;NHEN-30353;lasius;;1;;;1;#N/A;Lasius myops ?;x;N.HENON;ECO&SOLS;45644;
France;PROVENCE-ALPES-COTE DAZUR;ALPES-MARITIMES;6;6081;Le Mas;ECO&SOLS;Equipe ECO&SOLS;2132867;1996;trimanuel;4;43.8563416618755;6.90327394449335;757;25/04/2024;25/04/2024;Prairie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B8_T54;NHEN-30354;lasius;;;;2;2;#N/A;Lasius gr.alienus;x;N.HENON;ECO&SOLS;45644;
France;AQUITAINE;LOT-ET-GARONNE;47;47114;Grezet-Cavagnan;Université de Rennes;Université de Rennes;2167324;1826;trimanuel;4;44.3664478290357;0.117461238742218;87;12/03/2024;12/03/2024;Monoculture;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219528;Hypoponera eduardi;Hypoponera eduardi (Forel, 1894);E&S_FO_B8_T60;NHEN-30360;hypoponera eduardi;;4;;19;23;#N/A;;;N.HENON;ECO&SOLS;45644;
France;AQUITAINE;DORDOGNE;24;24435;Saint-Laurent-Des-Batons;Université de Rennes;Université de Rennes;2167337;1660;trimanuel;4;44.9526610124959;0.70364058861398;129;19/03/2024;19/03/2024;Monoculture;;Tri manuel;;Insecta;Hymenoptera;Formicidae;197741;Solenopsis;Solenopsis Westwood, 1840;E&S_FO_B8_T83;NHEN-30383;solenopsis;;1;;;1;#N/A;;;N.HENON;ECO&SOLS;45644;
France;AUVERGNE;PUY-DE-DOME;63;63020;Aurieres;ECO&SOLS;Equipe ECO&SOLS;2132898;1464;trimanuel;4;45.6779077470276;2.94301610784092;985;06/06/2024;06/06/2024;Forêt mixte;;Tri manuel;;Insecta;Hymenoptera;Formicidae;52808;Myrmica ruginodis;Myrmica ruginodis Nylander, 1846;E&S_FO_B8_T91;NHEN-30391;myrmica ruginodis;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45644;
France;AUVERGNE;PUY-DE-DOME;63;63020;Aurieres;ECO&SOLS;Equipe ECO&SOLS;2132898;1464;trimanuel;4;45.6779077470276;2.94301610784092;985;06/06/2024;06/06/2024;Forêt mixte;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219493;Lasius platythorax;Lasius platythorax Seifert, 1991;E&S_FO_B8_T92;NHEN-30392;lasius platythorax;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45644;
France;AUVERGNE;HAUTE-LOIRE;43;43016;Auzon;ECO&SOLS;Equipe ECO&SOLS;2132895;1549;trimanuel;4;45.3911047765517;3.34517713570663;400;31/05/2024;31/05/2024;Prairie de fauche;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B8_T96;NHEN-30396;myrmica rubra;;;;2;2;#N/A;;;N.HENON;ECO&SOLS;45644;
France;BOURGOGNE;SAONE-ET-LOIRE;71;71273;Maltat;Sol&Co;Sol&Co;2167309;1180;trimanuel;4;46.6825057220501;3.78802433819848;270;03/04/2024;03/04/2024;Monoculture;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219482;Lasius flavus;Lasius flavus (Fabricius, 1782);E&S_FO_B8_T98;NHEN-30398;Lasius flavus;;;;7;7;#N/A;;;N.HENON;ECO&SOLS;45644;
France;CHAMPAGNE-ARDENNE;MARNE;51;51048;Belval-Sous-Chatillon;Sol&Co;Sol&Co;2167297;288;trimanuel;4;49.1281765661728;3.85678097784408;193;06/06/2024;06/06/2024;Vignes;;Tri manuel;;Insecta;Hymenoptera;Formicidae;52817;Lasius niger;Lasius niger (Linnaeus, 1758);E&S_FO_B9_T2;NHEN-30402;lasius niger;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45644;
France;CHAMPAGNE-ARDENNE;HAUTE-MARNE;52;52540;Vitry-En-Montagne;Sol&Co;Sol&Co;2167316;812;trimanuel;4;47.8106367801133;5.10079251722604;450;11/06/2024;11/06/2024;Forêt;;Tri manuel;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B9_T7;NHEN-30407;temnothorax;;;;2;2;#N/A;;x;N.HENON;ECO&SOLS;45644;
France;BOURGOGNE;YONNE;89;89309;Pont-Sur-Yonne;Sol&Co;Sol&Co;2167313;633;trimanuel;4;48.2742531650272;3.18548869500691;154;23/04/2024;23/04/2024;Forêt;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219401;Myrmecina graminicola;Myrmecina graminicola (Latreille, 1802);E&S_FO_B9_T11;NHEN-30411;Myrmecina graminicola;;;;8;8;#N/A;;;N.HENON;ECO&SOLS;45644;
France;CENTRE;CHER;18;18086;Drevant;Sol&Co;Sol&Co;2167303;1174;trimanuel;5;46.6928659613774;2.53499704476721;164;23/05/2024;23/05/2024;Prairie de fauche;;Tri manuel;;Insecta;Hymenoptera;Formicidae;52831;Tapinoma erraticum;Tapinoma erraticum (Latreille, 1798);E&S_FO_B7_T72;NHEN-30272;tapinoma erraticum;;;;10;10;#N/A;;;N.HENON;ECO&SOLS;45643;
France;CENTRE;CHER;18;18086;Drevant;Sol&Co;Sol&Co;2167303;1174;trimanuel;5;46.6928659613774;2.53499704476721;164;23/05/2024;23/05/2024;Prairie de fauche;;Tri manuel;;Insecta;Hymenoptera;Formicidae;198324;Tetramorium;Tetramorium Mayr, 1855;E&S_FO_B7_T73;NHEN-30273;tetramorium;;;;3;3;#N/A;Tetramorium gr. caespitum/impurum;;N.HENON;ECO&SOLS;45643;
France;CENTRE;CHER;18;18086;Drevant;Sol&Co;Sol&Co;2167303;1174;trimanuel;5;46.6928659613774;2.53499704476721;164;23/05/2024;23/05/2024;Prairie de fauche;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219482;Lasius flavus;Lasius flavus (Fabricius, 1782);E&S_FO_B7_T74;NHEN-30274;Lasius flavus;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45643;
France;CENTRE;CHER;18;18086;Drevant;Sol&Co;Sol&Co;2167303;1174;trimanuel;5;46.6928659613774;2.53499704476721;164;23/05/2024;23/05/2024;Prairie de fauche;;Tri manuel;;Insecta;Hymenoptera;Formicidae;193879;Lasius;Lasius Fabricius, 1804;E&S_FO_B7_T75;NHEN-30275;Lasius;;1;;;1;#N/A;;x;N.HENON;ECO&SOLS;45643;
France;RHONE-ALPES;AIN;1;1058;Bregnier-Cordon;ECO&SOLS;Equipe ECO&SOLS;2132823;1477;trimanuel;5;45.6401693491095;5.61003921649128;209;11/04/2024;11/04/2024;Friche humide;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219394;Myrmica rubra;Myrmica rubra (Linnaeus, 1758);E&S_FO_B7_T78;NHEN-30278;myrmica rubra;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45643;
France;LANGUEDOC-ROUSSILLON;AUDE;11;11142;Festes-et-Saint-Andre;ECO&SOLS;Equipe ECO&SOLS;2132863;2257;trimanuel;5;42.9518241882324;2.12771511077881;528;13/05/2024;13/05/2024;Chênaie/ Érablaie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;628323;Temnothorax;Temnothorax Mayr, 1861;E&S_FO_B7_T87;NHEN-30287;temnothorax;;1;;1;2;#N/A;;;N.HENON;ECO&SOLS;45643;
France;LANGUEDOC-ROUSSILLON;AUDE;11;11142;Festes-et-Saint-Andre;ECO&SOLS;Equipe ECO&SOLS;2132863;2257;trimanuel;5;42.9518241882324;2.12771511077881;528;13/05/2024;13/05/2024;Chênaie/ Érablaie;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219524;Ponera coarctata;Ponera coarctata (Latreille, 1802);E&S_FO_B7_T88;NHEN-30288;ponera coarctata;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45643;
France;LANGUEDOC-ROUSSILLON;PYRENEES-ORIENTALES;66;66146;Porta;ECO&SOLS;Equipe ECO&SOLS;2132884;2312;trimanuel;5;42.5280876159668;1.73446702957153;2267;24/06/2024;24/06/2024;Pelouse alpine;;Tri manuel;;Insecta;Hymenoptera;Formicidae;192604;Formica;Formica Linnaeus, 1758;E&S_FO_B7_T97;NHEN-30297;formica;;;;4;4;#N/A;Coptoformica;x;N.HENON;ECO&SOLS;45643;
France;RHONE-ALPES;ISERE;38;38298;Le Peage-De-Roussillon;ECO&SOLS;Equipe ECO&SOLS;2132824;1556;trimanuel;5;45.3690149100078;4.77475157668675;138;10/04/2024;10/04/2024;Verger;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219528;Hypoponera eduardi;Hypoponera eduardi (Forel, 1894);E&S_FO_B8_T1;NHEN-30301;hypoponera eduardi;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45643;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;trimanuel;5;44.6346263421969;5.34894544254264;751;23/04/2024;23/04/2024;Chênaie claire;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219519;Camponotus piceus;Camponotus piceus (Leach, 1825);E&S_FO_B8_T14;NHEN-30314;camponotus piceus;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45643;
France;RHONE-ALPES;DROME;26;26017;Aucelon;ECO&SOLS;Equipe ECO&SOLS;2132822;1768;trimanuel;5;44.6346263421969;5.34894544254264;751;23/04/2024;23/04/2024;Chênaie claire;;Tri manuel;;Insecta;Hymenoptera;Formicidae;219505;Formica gagates;Formica gagates Latreille, 1798;E&S_FO_B8_T15;NHEN-30315;formica gagates;;;;1;1;#N/A;;;N.HENON;ECO&SOLS;45643;
