CD_DEPT;NOM_LOCALITE;X (Longitude);Y (Latitude);ALTITUDE;HABITAT;METHODE;FAMILLE;NOM_VALIDE;BOITE;?;?;ABONDANCE_TOTALE;REMARQUE_INDIVIDU;A VERIFIER/PHOTO;DETERMINATEUR;DATE_DETERMINATION;MASSE
6;Le Mas;43.8563416618755;6.90327394449335;757;Prairie;Pitfall;Carabidae;Harpalus Latreille, 1802;CA_B2_T39;1;;1;en attente de reponse sur Insecte.org;;T.GELIS;45527;37.4
13;Arles;43.6487932757976;4.50250101102574;0;Pelouse écorchée à salicorne;Pitfall;Carabidae;Harpalus punctatostriatus Dejean, 1829;CA_B2_T13;1;;1;a étaler ? ;;T.GELIS;45526;22.5
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Harpalus punctipennis Mulsant, 1852;CA_B3_T66;;1;1;la clé nous amene ici mais la description ne colle pas : angle non marqué et espece presente dans les Alpes. (il y a une obs à Paris et une à Toulouse);;L.ABRAHAM;45532;36.56
81;Belcastel;44.3889199310117;2.32434462405189;579;Culture;Pitfall;Carabidae;Harpalus rubripes (Duftschmid, 1812);A FAIRE;1;;1;;;T.GELIS;45518;53
48;Saint-Martin-de-Lansuscle;44.2375443985216;3.7226445983764;928;Lande à bruyère / fougeraie;Pitfall;Carabidae;Harpalus rubripes (Duftschmid, 1812);CA_B1_T37;1;;1;;;T.GELIS;45525;46.6
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Harpalus subcylindricus Dejean, 1829;CA_B3_T81;;1;1;subcylindricus ??;;L.ABRAHAM;45533;14.1
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Harpalus subcylindricus Dejean, 1829;CA_B3_T80;;1;1;subcylindricus ??;;L.ABRAHAM;45533;29.86
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Harpalus tardus (Panzer, 1797);CA_B4_T4;;1;1;;;T.GELIS;45532;40.29
81;Belcastel;44.3889199310117;2.32434462405189;579;Culture;Pitfall;Carabidae;Microlestes Schmidt-Gödel, 1846;;;1;1;surement abeillei ou fissuralis ;;L.ABRAHAM;45492;0.1
1;Bregnier-Cordon;45.6401693491095;5.61003921649128;209;Friche humide;Pitfall;Carabidae;Nebria brevicollis (Fabricius, 1792);CA_B1_T3;1;;1;;;T.GELIS;45523;23
1;Bregnier-Cordon;45.6401693491095;5.61003921649128;209;Friche humide;Pitfall;Carabidae;Nebria brevicollis (Fabricius, 1792);CA_B1_T15;1;;1;;;T.GELIS;45524;13.16
1;Bregnier-Cordon;45.6401693491095;5.61003921649128;209;Friche humide;Pitfall;Carabidae;Nebria brevicollis (Fabricius, 1792);CA_B1_T4;;1;1;;;T.GELIS;45523;28.2
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Nebria brevicollis (Fabricius, 1792);CA_B3_T15;;1;1;;;T.GELIS;45531;72.8
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Nebria brevicollis (Fabricius, 1792);;;1;1;oui;;L.ABRAHAM;45492;54
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Nebria brevicollis (Fabricius, 1792);A FAIRE;1;;1;;;T.GELIS;45498;66
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Nebria brevicollis (Fabricius, 1792);CA_B1_T38;;1;1;;;T.GELIS;45525;68
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Nebria brevicollis (Fabricius, 1792);A FAIRE;1;;1;;;T.GELIS;45498;70
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Nebria brevicollis (Fabricius, 1792);A FAIRE;1;;1;;;T.GELIS;45498;73
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Nebria brevicollis (Fabricius, 1792);CA_B1_T39;1;;1;;;T.GELIS;45525;70.1
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Nebria brevicollis (Fabricius, 1792);CA_B1_T40;1;;1;;;T.GELIS;45525;79.9
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Nebria salina Fairmaire & Laboulbène, 1854;;;1;1;oui;;L.ABRAHAM;45492;53
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Notiophilus rufipes Curtis, 1829;CA_B1_T60;1;;1;;;L.ABRAHAM;45525;3.57
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Notiophilus rufipes Curtis, 1829;;1;;1;oui;;L.ABRAHAM;45492;5.6
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Notiophilus rufipes Curtis, 1829;CA_B1_T76;1;;1;;;L.ABRAHAM;45525;5.76
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Notiophilus substriatus G.R. Waterhouse, 1833;A FAIRE;;1;1;;;T.GELIS;45498;4
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Notiophilus substriatus G.R. Waterhouse, 1833;A FAIRE;1;;1;;;T.GELIS;45498;1.5
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Notiophilus substriatus G.R. Waterhouse, 1833;CA_B2_T8;1;;1;;;T.GELIS;45525;2.15
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Notiophilus substriatus G.R. Waterhouse, 1833;CA_B2_T10;1;;1;;;T.GELIS;45525;2.18
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Notiophilus substriatus G.R. Waterhouse, 1833;CA_B2_T9;1;;1;;;T.GELIS;45525;2.36
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Notiophilus substriatus G.R. Waterhouse, 1833;CA_B2_T7;1;;1;;;T.GELIS;45525;2.74
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Notiophilus substriatus G.R. Waterhouse, 1833;A FAIRE;1;;1;;;T.GELIS;45498;3.1
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Notiophilus substriatus G.R. Waterhouse, 1833;A FAIRE;1;;1;;;T.GELIS;45498;3.6
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Notiophilus substriatus G.R. Waterhouse, 1833;;;1;1;oui;;L.ABRAHAM;45492;3.8
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Notiophilus substriatus G.R. Waterhouse, 1833;;;1;1;oui;;L.ABRAHAM;45492;4.2
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Notiophilus substriatus G.R. Waterhouse, 1833;CA_B1_T59;;1;1;;;L.ABRAHAM;45525;4.48
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Notiophilus substriatus G.R. Waterhouse, 1833;A FAIRE;;1;1;;;T.GELIS;45498;5.3
81;Belcastel;44.3889199310117;2.32434462405189;579;Culture;Pitfall;Carabidae;Ocys Stephens, 1828;;;;1;à verifier/determiner;x;L.ABRAHAM;45492;0.38
81;Belcastel;44.3889199310117;2.32434462405189;579;Culture;Pitfall;Carabidae;Ocys Stephens, 1828;;;;1;à verifier/determiner;x;L.ABRAHAM;45492;0.4
6;Le Mas;43.8563416618755;6.90327394449335;757;Prairie;Pitfall;Carabidae;Ophonus azureus (Fabricius, 1775);CA_B2_T41;;1;1;;;T.GELIS;45530;7.07
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Ophonus subquadratus (Dejean, 1829);CA_B2_T4;1;;1;vu avec MH;;T.GELIS;45525;7.15
81;Belcastel;44.3889199310117;2.32434462405189;579;Culture;Pitfall;Carabidae;Parophonus maculicornis (Duftschmid, 1812);;;1;1;properans;;L.ABRAHAM;45492;14
81;Belcastel;44.3889199310117;2.32434462405189;579;Culture;Pitfall;Carabidae;Parophonus maculicornis (Duftschmid, 1812);A FAIRE;1;;1;revue le 14/08/24;;T.GELIS;45496;11.3
81;Belcastel;44.3889199310117;2.32434462405189;579;Culture;Pitfall;Carabidae;Parophonus maculicornis (Duftschmid, 1812);;;1;1;oui;;L.ABRAHAM;45492;12.4
81;Belcastel;44.3889199310117;2.32434462405189;579;Culture;Pitfall;Carabidae;Parophonus maculicornis (Duftschmid, 1812);;1;;1;oui;;L.ABRAHAM;45492;13.2
81;Belcastel;44.3889199310117;2.32434462405189;579;Culture;Pitfall;Carabidae;Parophonus maculicornis (Duftschmid, 1812);A FAIRE;;1;1;revue le 14/08/24;;T.GELIS;45495;5.4
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Parophonus maculicornis (Duftschmid, 1812);CA_B2_T42;1;;1;;;L.ABRAHAM;45526;6.47
43;Auzon;45.3911047765517;3.34517713570663;400;Prairie de fauche;Pitfall;Carabidae;Platynus assimilis (Paykull, 1790);CA_B3_T77;1;;1;abdomen creux;;L.ABRAHAM;45533;29.2
1;Bregnier-Cordon;45.6401693491095;5.61003921649128;209;Friche humide;Pitfall;Carabidae;Platynus assimilis (Paykull, 1790);CA_B1_T45;1;;1;;;L.ABRAHAM;45524;27.4
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Platynus assimilis (Paykull, 1790);CA_B1_T69;1;;1;;;L.ABRAHAM;45525;19
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Platynus assimilis (Paykull, 1790);CA_B1_T68;1;;1;;;L.ABRAHAM;45525;20
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Platynus assimilis (Paykull, 1790);CA_B1_T67;1;;1;;;L.ABRAHAM;45525;27
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Platynus assimilis (Paykull, 1790);CA_B1_T73;;1;1;;;L.ABRAHAM;45525;47
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Platynus assimilis (Paykull, 1790);CA_B1_T75;1;;1;;;L.ABRAHAM;45525;53
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Platynus assimilis (Paykull, 1790);CA_B1_T74;1;;1;;;L.ABRAHAM;45525;55
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Platynus assimilis (Paykull, 1790);CA_B1_T70;1;;1;;;L.ABRAHAM;45525;11.6
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Platynus assimilis (Paykull, 1790);CA_B1_T64;;1;1;;;L.ABRAHAM;45525;31.9
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Platynus assimilis (Paykull, 1790);CA_B1_T66;;1;1;;;L.ABRAHAM;45525;32.2
38;Le Peage-De-Roussillon;45.3690149100078;4.77475157668675;138;Verger;Pitfall;Carabidae;Platynus assimilis (Paykull, 1790);CA_B1_T65;;1;1;;;L.ABRAHAM;45525;42.6
81;Belcastel;44.3889199310117;2.32434462405189;579;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);;1;;1;oui;;L.ABRAHAM;45492;77
81;Belcastel;44.3889199310117;2.32434462405189;579;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);A FAIRE;;1;1;;;T.GELIS;45496;80
81;Belcastel;44.3889199310117;2.32434462405189;579;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);A FAIRE;;1;1;;;T.GELIS;45495;89
81;Belcastel;44.3889199310117;2.32434462405189;579;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);A FAIRE;;1;1;;;T.GELIS;45492;91
81;Belcastel;44.3889199310117;2.32434462405189;579;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);;1;;1;oui;;L.ABRAHAM;45492;95
81;Belcastel;44.3889199310117;2.32434462405189;579;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);;;1;1;oui;;L.ABRAHAM;45492;98
81;Belcastel;44.3889199310117;2.32434462405189;579;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);;;1;1;oui;;L.ABRAHAM;45492;104
81;Belcastel;44.3889199310117;2.32434462405189;579;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);A FAIRE;1;;1;;;T.GELIS;45492;104
81;Belcastel;44.3889199310117;2.32434462405189;579;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);;;1;1;oui;;L.ABRAHAM;45492;109
81;Belcastel;44.3889199310117;2.32434462405189;579;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);;;1;1;oui;;L.ABRAHAM;45492;113
1;Bregnier-Cordon;45.6401693491095;5.61003921649128;209;Friche humide;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B1_T5;;1;1;;;T.GELIS;45524;66.8
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T61;;1;1;;;L.ABRAHAM;45526;26
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T55;;1;1;;;L.ABRAHAM;45526;38
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T59;;1;1;;;L.ABRAHAM;45526;44
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T70;1;;1;;;L.ABRAHAM;45527;49
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T78;;1;1;;;L.ABRAHAM;45527;49
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T66;1;;1;;;L.ABRAHAM;45527;50
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T52;;1;1;;;L.ABRAHAM;45526;56
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T64;1;;1;;;L.ABRAHAM;45527;58
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T65;1;;1;;;L.ABRAHAM;45527;58
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T77;1;;1;;;L.ABRAHAM;45527;59
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T69;1;;1;;;L.ABRAHAM;45527;62
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T74;1;;1;;;L.ABRAHAM;45527;62
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T72;1;;1;;;L.ABRAHAM;45527;63
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T57;;1;1;;;L.ABRAHAM;45526;64
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T60;;1;1;;;L.ABRAHAM;45526;64
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T63;1;;1;;;L.ABRAHAM;45526;64
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T73;1;;1;;;L.ABRAHAM;45527;64
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T56;;1;1;;;L.ABRAHAM;45526;66
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T49;;1;1;;;L.ABRAHAM;45526;68
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T71;1;;1;;;L.ABRAHAM;45527;69
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T81;;1;1;;;L.ABRAHAM;45527;69
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T75;1;;1;;;L.ABRAHAM;45527;70
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T79;;1;1;;;L.ABRAHAM;45527;70
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T62;;1;1;;;L.ABRAHAM;45526;71
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T80;;1;1;;;L.ABRAHAM;45527;71
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T50;;1;1;;;L.ABRAHAM;45526;72
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T67;1;;1;;;L.ABRAHAM;45527;72
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T58;;1;1;;;L.ABRAHAM;45526;76
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T51;;1;1;;;L.ABRAHAM;45526;80
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T76;1;;1;;;L.ABRAHAM;45527;80
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T68;1;;1;;;L.ABRAHAM;45527;83
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T53;;1;1;;;L.ABRAHAM;45526;87
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T54;;1;1;;;L.ABRAHAM;45526;89
2;Crecy-Sur-Serre;;;100;;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B2_T48;;;1;;;L.ABRAHAM;45526;64.3
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B3_T57;1;;1;;;L.ABRAHAM;45532;68
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B3_T68;1;;1;;;L.ABRAHAM;45532;68
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B3_T67;;1;1;;;L.ABRAHAM;45532;72
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B3_T70;1;;1;;;L.ABRAHAM;45532;82
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B3_T71;1;;1;;;L.ABRAHAM;45532;85
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B3_T69;1;;1;;;L.ABRAHAM;45532;86
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B3_T58;1;;1;;;L.ABRAHAM;45532;104
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B3_T3;1;;1;;;T.GELIS;45530;100.4
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B3_T14;;1;1;;;T.GELIS;45531;101.1
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B3_T13;;1;1;;;T.GELIS;45531;101.6
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B3_T23;;1;1;;;T.GELIS;45532;110.3
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B3_T31;;1;1;temps de sèche + long que les autres du meme PB;;T.GELIS;45532;115.1
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B3_T21;;1;1;;;T.GELIS;45532;126.3
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B3_T22;;1;1;;;T.GELIS;45532;72.4
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B3_T2;1;;1;;;T.GELIS;45530;80.4
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B3_T5;;1;1;;;T.GELIS;45530;80.5
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B3_T4;1;;1;;;T.GELIS;45530;82.2
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B3_T36;1;;1;;;T.GELIS;45532;85.4
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B3_T1;1;;1;;;T.GELIS;45530;92.7
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B3_T10;1;;1;;;T.GELIS;45531;93.4
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B3_T12;;1;1;;;T.GELIS;45531;94.2
64;Lagos;43.2099108298878;-0.231911972629328;245;Culture;Pitfall;Carabidae;Poecilus cupreus (Linnaeus, 1758);CA_B3_T11;1;;1;;;T.GELIS;45531;97.6
6;Le Mas;43.8563416618755;6.90327394449335;757;Prairie;Pitfall;Carabidae;Poecilus sericeus desbrochersi Jeannel, 1942;CA_B2_T37;1;;1;;;T.GELIS;45527;108.4
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus desbrochersi Jeannel, 1942;A FAIRE;1;;1;vu avec MH;;T.GELIS;45497;61
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus desbrochersi Jeannel, 1942;A FAIRE;1;;1;vu avec MH;;T.GELIS;45497;62
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus desbrochersi Jeannel, 1942;A FAIRE;1;;1;vu avec MH;;T.GELIS;45497;73
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus desbrochersi Jeannel, 1942;A FAIRE;1;;1;vu avec MH;;T.GELIS;45497;73
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus desbrochersi Jeannel, 1942;A FAIRE;1;;1;vu avec MH;;T.GELIS;45497;86
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus desbrochersi Jeannel, 1942;A FAIRE;1;;1;vu avec MH;;T.GELIS;45497;86
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus desbrochersi Jeannel, 1942;A FAIRE;;1;1;vu avec MH;;T.GELIS;45497;89
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus desbrochersi Jeannel, 1942;A FAIRE;1;;1;vu avec MH;;T.GELIS;45497;89
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus desbrochersi Jeannel, 1942;A FAIRE;1;;1;vu avec MH;;T.GELIS;45497;90
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus desbrochersi Jeannel, 1942;A FAIRE;;1;1;vu avec MH;;T.GELIS;45497;92
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus desbrochersi Jeannel, 1942;A FAIRE;1;;1;vu avec MH;;T.GELIS;45497;94
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus desbrochersi Jeannel, 1942;A FAIRE;1;;1;vu avec MH;;T.GELIS;45497;96
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus desbrochersi Jeannel, 1942;A FAIRE;;1;1;vu avec MH;;T.GELIS;45497;101
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus desbrochersi Jeannel, 1942;A FAIRE;1;;1;vu avec MH;;T.GELIS;45497;102
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus desbrochersi Jeannel, 1942;A FAIRE;1;;1;vu avec MH;;T.GELIS;45497;103
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus desbrochersi Jeannel, 1942;A FAIRE;;1;1;vu avec MH;;T.GELIS;45497;106
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus desbrochersi Jeannel, 1942;A FAIRE;;1;1;vu avec MH;;T.GELIS;45497;108
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus desbrochersi Jeannel, 1942;A FAIRE;1;;1;vu avec MH;;T.GELIS;45497;109
4;Puimoisson;43.8921670756657;6.10461897406734;712;Culture de coriande;Pitfall;Carabidae;Poecilus sericeus Fischer von Waldheim, 1824;;1;;1;oui;;L.ABRAHAM;45492;66
