loc;station;ech;long;lat;alt;habitat;hab_type;taxa;sex;mass
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB4;44.3889199310117;2.32434462405189;579;Culture;open;Harpalus rubripes;male;53
Saint-Martin-de-Lansuscle;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887;RMQS_2024_SAINT-MARTIN-DE-LANSUSCLE_1887_PB3;44.2375443985216;3.7226445983764;928;Lande à bruyère / fougeraie;open;Harpalus rubripes;male;46.6
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB6;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Harpalus rufipes;female;132.9
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB5;45.3690149100078;4.77475157668675;138;Verger;woodland;Harpalus rufipes;male;115.6
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB3;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Harpalus subcylindricus;female;29.86
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB3;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Harpalus subcylindricus;female;14.1
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB4;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;Harpalus tardus;female;40.29
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB3;44.3889199310117;2.32434462405189;579;Culture;open;Microlestes;female;0.1
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB6;43.2099108298878;-0.231911972629328;245;Culture;open;Nebria brevicollis;female;72.8
Bregnier-Cordon;RMQS_2024_BREGNIER-CORDON_1477;RMQS_2024_BREGNIER-CORDON_1477_PB4;45.6401693491095;5.61003921649128;209;Friche humide;open;Nebria brevicollis;female;28.2
Bregnier-Cordon;RMQS_2024_BREGNIER-CORDON_1477;RMQS_2024_BREGNIER-CORDON_1477_PB4;45.6401693491095;5.61003921649128;209;Friche humide;open;Nebria brevicollis;male;23
Bregnier-Cordon;RMQS_2024_BREGNIER-CORDON_1477;RMQS_2024_BREGNIER-CORDON_1477_PB5;45.6401693491095;5.61003921649128;209;Friche humide;open;Nebria brevicollis;male;13.16
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB1;45.3690149100078;4.77475157668675;138;Verger;woodland;Nebria brevicollis;female;54
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB5;45.3690149100078;4.77475157668675;138;Verger;woodland;Nebria brevicollis;female;68
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB3;45.3690149100078;4.77475157668675;138;Verger;woodland;Nebria brevicollis;male;73
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB3;45.3690149100078;4.77475157668675;138;Verger;woodland;Nebria brevicollis;male;66
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB3;45.3690149100078;4.77475157668675;138;Verger;woodland;Nebria brevicollis;male;70
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB5;45.3690149100078;4.77475157668675;138;Verger;woodland;Nebria brevicollis;male;70.1
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB5;45.3690149100078;4.77475157668675;138;Verger;woodland;Nebria brevicollis;male;79.9
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB2;45.3690149100078;4.77475157668675;138;Verger;woodland;Nebria salina;female;53
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB1;45.3690149100078;4.77475157668675;138;Verger;woodland;Notiophilus rufipes;male;5.6
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB6;45.3690149100078;4.77475157668675;138;Verger;woodland;Notiophilus rufipes;male;3.57
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB4;45.3690149100078;4.77475157668675;138;Verger;woodland;Notiophilus rufipes;male;5.76
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB2;45.3690149100078;4.77475157668675;138;Verger;woodland;Notiophilus substriatus;female;4.2
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB2;45.3690149100078;4.77475157668675;138;Verger;woodland;Notiophilus substriatus;female;3.8
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB3;45.3690149100078;4.77475157668675;138;Verger;woodland;Notiophilus substriatus;female;5.3
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB3;45.3690149100078;4.77475157668675;138;Verger;woodland;Notiophilus substriatus;female;4
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB6;45.3690149100078;4.77475157668675;138;Verger;woodland;Notiophilus substriatus;female;4.48
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB3;45.3690149100078;4.77475157668675;138;Verger;woodland;Notiophilus substriatus;male;3.1
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB3;45.3690149100078;4.77475157668675;138;Verger;woodland;Notiophilus substriatus;male;1.5
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB3;45.3690149100078;4.77475157668675;138;Verger;woodland;Notiophilus substriatus;male;3.6
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB5;45.3690149100078;4.77475157668675;138;Verger;woodland;Notiophilus substriatus;male;2.74
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB5;45.3690149100078;4.77475157668675;138;Verger;woodland;Notiophilus substriatus;male;2.15
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB5;45.3690149100078;4.77475157668675;138;Verger;woodland;Notiophilus substriatus;male;2.36
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB5;45.3690149100078;4.77475157668675;138;Verger;woodland;Notiophilus substriatus;male;2.18
Le Mas;RMQS_2024_LE MAS_1996;RMQS_2024_LE MAS_1996_PB3;43.8563416618755;6.90327394449335;757;Prairie;open;Ophonus azureus;female;7.07
Le Peage-De-Roussillon;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE-PEAGE-DE-ROUSILLON_1556_PB5;45.3690149100078;4.77475157668675;138;Verger;woodland;Ophonus subquadratus;male;7.15
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB3;44.3889199310117;2.32434462405189;579;Culture;open;Parophonus maculicornis;female;14
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB6;44.3889199310117;2.32434462405189;579;Culture;open;Parophonus maculicornis;female;12.4
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB5;44.3889199310117;2.32434462405189;579;Culture;open;Parophonus maculicornis;female;5.4
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB6;44.3889199310117;2.32434462405189;579;Culture;open;Parophonus maculicornis;male;13.2
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB1;44.3889199310117;2.32434462405189;579;Culture;open;Parophonus maculicornis;male;11.3
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB4;45.3690149100078;4.77475157668675;138;Verger;woodland;Parophonus maculicornis;male;6.47
Belmont-sur-Rance;RMQS_2024_BELMONT-SUR-RANCE_2021;RMQS_2024_BELMONT-SUR-RANCE_2021_PB1;43.8125780995336;2.72179965795729;506;Chenaie;woodland;Platynus assimilis;female;29
Bregnier-Cordon;RMQS_2024_BREGNIER-CORDON_1477;RMQS_2024_BREGNIER-CORDON_1477_PB2;45.6401693491095;5.61003921649128;209;Friche humide;open;Platynus assimilis;male;27.4
Auzon;RMQS_2024_AUZON_1549;RMQS_2024_AUZON_1549_PB3;45.3911047765517;3.34517713570663;400;Prairie de fauche;open;platynus assimilis;male;29.2
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB6;45.3690149100078;4.77475157668675;138;Verger;woodland;Platynus assimilis;female;31.9
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB6;45.3690149100078;4.77475157668675;138;Verger;woodland;Platynus assimilis;female;42.6
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB6;45.3690149100078;4.77475157668675;138;Verger;woodland;Platynus assimilis;female;32.2
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB4;45.3690149100078;4.77475157668675;138;Verger;woodland;Platynus assimilis;female;47
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB6;45.3690149100078;4.77475157668675;138;Verger;woodland;Platynus assimilis;male;27
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB6;45.3690149100078;4.77475157668675;138;Verger;woodland;Platynus assimilis;male;20
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB6;45.3690149100078;4.77475157668675;138;Verger;woodland;Platynus assimilis;male;19
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB6;45.3690149100078;4.77475157668675;138;Verger;woodland;Platynus assimilis;male;11.6
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB4;45.3690149100078;4.77475157668675;138;Verger;woodland;Platynus assimilis;male;55
Le Peage-De-Roussillon;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556;RMQS_2024_LE PEAGE-DE-ROUSILLON_1556_PB4;45.3690149100078;4.77475157668675;138;Verger;woodland;Platynus assimilis;male;53
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB2;44.3889199310117;2.32434462405189;579;Culture;open;Poecilus cupreus;female;109
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB2;44.3889199310117;2.32434462405189;579;Culture;open;Poecilus cupreus;female;113
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB3;44.3889199310117;2.32434462405189;579;Culture;open;Poecilus cupreus;female;98
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB6;44.3889199310117;2.32434462405189;579;Culture;open;Poecilus cupreus;female;104
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB4;44.3889199310117;2.32434462405189;579;Culture;open;Poecilus cupreus;female;91
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB5;44.3889199310117;2.32434462405189;579;Culture;open;Poecilus cupreus;female;89
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB1;44.3889199310117;2.32434462405189;579;Culture;open;Poecilus cupreus;female;80
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB3;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;female;80.5
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB6;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;female;94.2
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB6;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;female;101.6
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB6;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;female;101.1
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB2;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;female;126.3
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB2;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;female;72.4
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB2;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;female;110.3
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB2;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;female;115.1
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB1;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;female;72
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB2;44.3889199310117;2.32434462405189;579;Culture;open;Poecilus cupreus;male;95
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB3;44.3889199310117;2.32434462405189;579;Culture;open;Poecilus cupreus;male;77
Belcastel;RMQS_2024_BELCASTEL_1837;RMQS_2024_BELCASTEL_1837_PB4;44.3889199310117;2.32434462405189;579;Culture;open;Poecilus cupreus;male;104
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB3;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;male;92.7
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB3;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;male;80.4
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB3;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;male;100.4
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB3;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;male;82.2
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB6;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;male;93.4
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB6;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;male;97.6
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB4;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;male;85.4
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB5;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;male;68
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB5;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;male;104
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB1;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;male;68
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB1;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;male;86
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB1;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;male;82
Lagos;RMQS_2024_LAGOS_2182;RMQS_2024_LAGOS_2182_PB1;43.2099108298878;-0.231911972629328;245;Culture;open;Poecilus cupreus;male;85
Bregnier-Cordon;RMQS_2024_BREGNIER-CORDON_1477;RMQS_2024_BREGNIER-CORDON_1477_PB4;45.6401693491095;5.61003921649128;209;Friche humide;open;Poecilus cupreus;female;66.8
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;68
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;72
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;80
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;56
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;87
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;89
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;38
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;66
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;64
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;76
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;44
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;64
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;26
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;71
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;49
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;70
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;71
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;female;69
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;64
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;58
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;58
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;50
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;72
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;83
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;62
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;49
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;69
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;63
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;64
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;62
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;70
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;80
Crecy-Sur-Serre;RMQS_2024_CRECY-SUR-SERRE_137;RMQS_2024_CRECY-SUR-SERRE_137_PB3;;;;culture;open;Poecilus cupreus;male;59
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;134
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;136
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;121
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;113
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;94
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;100
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB4;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;89
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB2;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;104
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB2;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;125
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB2;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;129
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB2;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;144
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB1;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;103
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_PUIMOISSON_1992_PB3;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;female;122
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;84
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;146
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;71
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;84
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;102
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;102
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;119
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB6;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;66
Puimoisson;RMQS_2024_PUIMOISSON_1992;RMQS_2024_BELCASTEL_1992_PB4;43.8921670756657;6.10461897406734;712;Culture de coriande;open;Poecilus sericeus;male;83
