PAYS;REGION;DEPARTEMENT;CD_DEPT;CD_INSEE;NOM_LOCALITE;LIEU-DIT;PROJET;ORGANISME;OBSERVATEUR;CD_STATION;NOM_STATION;ID_ECHANTILLON;X (Longitude);Y (Latitude);ALTITUDE;DATE;DATE_FIN;HABITAT;MICROHABITAT;METHODE;REMARQUE_STATION;CLASSE;ORDRE;FAMILLE;CD_NOM;RANG;LB_NOM;NOM_VALIDE;BOITE;CD_COLLECTION;NOM_CITE;Stade;ABONDANCE_TOTALE;LRN;REMARQUE_INDIVIDU;A VERIFIER;DETERMINATEUR;LEG;01/09/2025;ENVOI_CARDOBS;MASSE;Nom_Saisie
France;RHONE-ALPES;ISERE;38;38499;Susville;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SUSVILLE_1685;RMQS_25_SUSVILLE_1685_C5;44.91138836;5.767777213;1117;45826;45826;Hêtraie-sapinière;;SoilCore;;Symphyla;0;0;185681;CL;Symphyla;Symphyla Ryder, 1880;;TR_LDEC-2651;symphyla;;2;;;;L.DECAENS;;14/01/2026;;;
France;RHONE-ALPES;ISERE;38;38499;Susville;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SUSVILLE_1685;RMQS_25_SUSVILLE_1685_C5;44.91138836;5.767777213;1117;45826;45826;Hêtraie-sapinière;;SoilCore;;Insecta;Coleoptera;0;184612;OR;Coleoptera;Coleoptera Linnaeus, 1758;;TR_LDEC-2652;coleoptera;larva;1;;;;L.DECAENS;;14/01/2026;;;
France;RHONE-ALPES;ISERE;38;38499;Susville;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SUSVILLE_1685;RMQS_25_SUSVILLE_1685_C5;44.91138836;5.767777213;1117;45826;45826;Hêtraie-sapinière;;SoilCore;;Insecta;Diptera;0;184803;OR;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-2653;diptera;larva;1;;;;L.DECAENS;;14/01/2026;;;
France;RHONE-ALPES;ISERE;38;38499;Susville;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SUSVILLE_1685;RMQS_25_SUSVILLE_1685_C5;44.91138836;5.767777213;1117;45826;45826;Hêtraie-sapinière;;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2654;Acari;;117;;;;L.DECAENS;;14/01/2026;;;
France;RHONE-ALPES;ISERE;38;38499;Susville;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SUSVILLE_1685;RMQS_25_SUSVILLE_1685_C5;44.91138836;5.767777213;1117;45826;45826;Hêtraie-sapinière;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2655;collembola;;54;;;;L.DECAENS;;14/01/2026;;;
France;RHONE-ALPES;ISERE;38;38499;Susville;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SUSVILLE_1685;RMQS_25_SUSVILLE_1685_C6;44.91138836;5.767777213;1117;45826;45826;Hêtraie-sapinière;;SoilCore;;Symphyla;0;0;185681;CL;Symphyla;Symphyla Ryder, 1880;;TR_LDEC-2656;symphyla;;1;;;;L.DECAENS;;14/01/2026;;;
France;RHONE-ALPES;ISERE;38;38499;Susville;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SUSVILLE_1685;RMQS_25_SUSVILLE_1685_C6;44.91138836;5.767777213;1117;45826;45826;Hêtraie-sapinière;;SoilCore;;Insecta;Diptera;0;184803;OR;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-2657;diptera;larva;1;;;;L.DECAENS;;14/01/2026;;;
France;RHONE-ALPES;ISERE;38;38499;Susville;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SUSVILLE_1685;RMQS_25_SUSVILLE_1685_C6;44.91138836;5.767777213;1117;45826;45826;Hêtraie-sapinière;;SoilCore;;Insecta;Thysanoptera;Thripidae;185546;FM;Thripidae;Thripidae Stephens, 1829;;TR_LDEC-2658;thripidae;;1;;;;L.DECAENS;;14/01/2026;;;
France;RHONE-ALPES;ISERE;38;38499;Susville;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SUSVILLE_1685;RMQS_25_SUSVILLE_1685_C6;44.91138836;5.767777213;1117;45826;45826;Hêtraie-sapinière;;SoilCore;;Insecta;Coleoptera;0;184612;OR;Coleoptera;Coleoptera Linnaeus, 1758;;TR_LDEC-2659;coleoptera;larva;1;;;;L.DECAENS;;14/01/2026;;;
France;RHONE-ALPES;ISERE;38;38499;Susville;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SUSVILLE_1685;RMQS_25_SUSVILLE_1685_C6;44.91138836;5.767777213;1117;45826;45826;Hêtraie-sapinière;;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2660;Acari;;167;;;;L.DECAENS;;14/01/2026;;;
France;RHONE-ALPES;ISERE;38;38499;Susville;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SUSVILLE_1685;RMQS_25_SUSVILLE_1685_C6;44.91138836;5.767777213;1117;45826;45826;Hêtraie-sapinière;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2661;collembola;;77;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C1;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Symphyla;0;0;185681;CL;Symphyla;Symphyla Ryder, 1880;;TR_LDEC-2662;symphyla;;1;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C1;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Chilopoda;0;0;185587;CL;Chilopoda;Chilopoda Latreille, 1817;;TR_LDEC-2663;chilopoda;;1;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C1;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Insecta;Coleoptera;0;184612;OR;Coleoptera;Coleoptera Linnaeus, 1758;;TR_LDEC-2664;coleoptera;;1;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C1;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Diplopoda;0;0;185607;CL;Diplopoda;Diplopoda de Blainville in Gervais, 1844;;TR_LDEC-2665;diplopoda;;1;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C1;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Arachnida;Pseudoscorpiones;0;183845;OR;Pseudoscorpiones;Pseudoscorpiones De Geer, 1778;;TR_LDEC-2666;Pseudoscorpiones;;2;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C1;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Insecta;Thysanoptera;Thripidae;185546;FM;Thripidae;Thripidae Stephens, 1829;;TR_LDEC-2667;thripidae;;2;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C1;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2668;Acari;;230;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C1;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2669;collembola;;13;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C2;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Symphyla;0;0;185681;CL;Symphyla;Symphyla Ryder, 1880;;TR_LDEC-2670;symphyla;;1;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C2;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Arachnida;Araneae;Dipluridae;715695;GN;Diplura;Diplura C. L. Koch, 1850;;TR_LDEC-2671;diplura;;2;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C2;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Arachnida;Pseudoscorpiones;0;183845;OR;Pseudoscorpiones;Pseudoscorpiones De Geer, 1778;;TR_LDEC-2672;Pseudoscorpiones;;1;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C2;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2673;collembola;;10;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C2;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2674;Acari;;200;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C3;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Symphyla;0;0;185681;CL;Symphyla;Symphyla Ryder, 1880;;TR_LDEC-2675;symphyla;;6;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C3;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Insecta;Psocodea;Liposcelididae;185504;FM;Liposcelididae;Liposcelididae ;;TR_LDEC-2676;liposcelididae;;1;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C3;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2677;collembola;;1;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C3;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2678;Acari;;348;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C4;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Insecta;Diptera;0;184803;OR;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-2679;diptera;larva;2;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C4;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Insecta;Coleoptera;0;184612;OR;Coleoptera;Coleoptera Linnaeus, 1758;;TR_LDEC-2680;coleoptera;larva;2;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C4;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Insecta;Thysanoptera;Thripidae;185546;FM;Thripidae;Thripidae Stephens, 1829;;TR_LDEC-2681;thripidae;;2;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C4;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2682;Acari;;502;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C4;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2683;collembola;;13;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C5;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Insecta;Thysanoptera;Thripidae;185546;FM;Thripidae;Thripidae Stephens, 1829;;TR_LDEC-2684;thripidae;;2;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C5;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2685;Acari;;347;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C5;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2686;collembola;;9;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C6;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Insecta;Hymenoptera;Formicidae;185188;FM;Formicidae;Formicidae Latreille, 1809;;TR_LDEC-2687;formicidae;;1;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C6;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Insecta;Thysanoptera;Thripidae;185546;FM;Thripidae;Thripidae Stephens, 1829;;TR_LDEC-2688;thripidae;;2;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C6;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Symphyla;0;0;185681;CL;Symphyla;Symphyla Ryder, 1880;;TR_LDEC-2689;symphyla;;1;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C6;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2690;Acari;;433;;;;L.DECAENS;;14/01/2026;;;
France;AUVERGNE;HAUTE-LOIRE;43;43126;Malrevers;Vernusse;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_MALREVERS_1635;RMQS_25_MALREVERS_1635_C6;45.09666668;3.9494442;760;45776;45776;Forêt;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2691;collembola;;3;;;;L.DECAENS;;14/01/2026;;;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74056;Chamonix-Mont-Blanc;La Jonction;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, E.BELAUD, S.PRUNOT, N.HENON;;RMQS_25_CHAMONIX-MONT-BLANC_1402;RMQS_25_CHAMONIX-MONT-BLANC_1402_C1;45.88500191;6.850114629;2022;45861;45861;Lande à rhododendrons;;SoilCore;;Insecta;Hemiptera;0;184980;OR;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-2692;hemiptera;larva;1;;;;L.DECAENS;;14/01/2026;;;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74056;Chamonix-Mont-Blanc;La Jonction;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, E.BELAUD, S.PRUNOT, N.HENON;;RMQS_25_CHAMONIX-MONT-BLANC_1402;RMQS_25_CHAMONIX-MONT-BLANC_1402_C1;45.88500191;6.850114629;2022;45861;45861;Lande à rhododendrons;;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2693;Acari;;95;;;;L.DECAENS;;14/01/2026;;;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74056;Chamonix-Mont-Blanc;La Jonction;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, E.BELAUD, S.PRUNOT, N.HENON;;RMQS_25_CHAMONIX-MONT-BLANC_1402;RMQS_25_CHAMONIX-MONT-BLANC_1402_C1;45.88500191;6.850114629;2022;45861;45861;Lande à rhododendrons;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2694;collembola;;57;;;;L.DECAENS;;14/01/2026;;;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74056;Chamonix-Mont-Blanc;La Jonction;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, E.BELAUD, S.PRUNOT, N.HENON;;RMQS_25_CHAMONIX-MONT-BLANC_1402;RMQS_25_CHAMONIX-MONT-BLANC_1402_C2;45.88500191;6.850114629;2022;45861;45861;Lande à rhododendrons;;SoilCore;;Insecta;Coleoptera;0;184612;OR;Coleoptera;Coleoptera Linnaeus, 1758;;TR_LDEC-2695;coleoptera;larva;1;;;;L.DECAENS;;14/01/2026;;;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74056;Chamonix-Mont-Blanc;La Jonction;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, E.BELAUD, S.PRUNOT, N.HENON;;RMQS_25_CHAMONIX-MONT-BLANC_1402;RMQS_25_CHAMONIX-MONT-BLANC_1402_C2;45.88500191;6.850114629;2022;45861;45861;Lande à rhododendrons;;SoilCore;;Insecta;Hemiptera;0;184980;OR;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-2696;hemiptera;larva;1;;;;L.DECAENS;;14/01/2026;;;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74056;Chamonix-Mont-Blanc;La Jonction;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, E.BELAUD, S.PRUNOT, N.HENON;;RMQS_25_CHAMONIX-MONT-BLANC_1402;RMQS_25_CHAMONIX-MONT-BLANC_1402_C2;45.88500191;6.850114629;2022;45861;45861;Lande à rhododendrons;;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2697;Acari;;100;;;;L.DECAENS;;14/01/2026;;;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74056;Chamonix-Mont-Blanc;La Jonction;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, E.BELAUD, S.PRUNOT, N.HENON;;RMQS_25_CHAMONIX-MONT-BLANC_1402;RMQS_25_CHAMONIX-MONT-BLANC_1402_C2;45.88500191;6.850114629;2022;45861;45861;Lande à rhododendrons;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2698;collembola;;2;;;;L.DECAENS;;14/01/2026;;;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74056;Chamonix-Mont-Blanc;La Jonction;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, E.BELAUD, S.PRUNOT, N.HENON;;RMQS_25_CHAMONIX-MONT-BLANC_1402;RMQS_25_CHAMONIX-MONT-BLANC_1402_C3;45.88500191;6.850114629;2022;45861;45861;Lande à rhododendrons;;SoilCore;;Diplopoda;0;0;185607;CL;Diplopoda;Diplopoda de Blainville in Gervais, 1844;;TR_LDEC-2699;diplopoda;;1;;;;L.DECAENS;;14/01/2026;;;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74056;Chamonix-Mont-Blanc;La Jonction;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, E.BELAUD, S.PRUNOT, N.HENON;;RMQS_25_CHAMONIX-MONT-BLANC_1402;RMQS_25_CHAMONIX-MONT-BLANC_1402_C3;45.88500191;6.850114629;2022;45861;45861;Lande à rhododendrons;;SoilCore;;Insecta;Hemiptera;0;184980;OR;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-2700;hemiptera;;1;;;;L.DECAENS;;14/01/2026;;;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74056;Chamonix-Mont-Blanc;La Jonction;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, E.BELAUD, S.PRUNOT, N.HENON;;RMQS_25_CHAMONIX-MONT-BLANC_1402;RMQS_25_CHAMONIX-MONT-BLANC_1402_C3;45.88500191;6.850114629;2022;45861;45861;Lande à rhododendrons;;SoilCore;;Insecta;Coleoptera;0;184612;OR;Coleoptera;Coleoptera Linnaeus, 1758;;TR_LDEC-2701;coleoptera;larva;1;;;;L.DECAENS;;14/01/2026;;;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74056;Chamonix-Mont-Blanc;La Jonction;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, E.BELAUD, S.PRUNOT, N.HENON;;RMQS_25_CHAMONIX-MONT-BLANC_1402;RMQS_25_CHAMONIX-MONT-BLANC_1402_C3;45.88500191;6.850114629;2022;45861;45861;Lande à rhododendrons;;SoilCore;;Arachnida;0;0;183884;IFCL;Acari;Acari Leach, 1817;;TR_LDEC-2702;Acari;;147;;;;L.DECAENS;;14/01/2026;;;
France;RHONE-ALPES;HAUTE-SAVOIE;74;74056;Chamonix-Mont-Blanc;La Jonction;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, E.BELAUD, S.PRUNOT, N.HENON;;RMQS_25_CHAMONIX-MONT-BLANC_1402;RMQS_25_CHAMONIX-MONT-BLANC_1402_C3;45.88500191;6.850114629;2022;45861;45861;Lande à rhododendrons;;SoilCore;;Entognatha;Collembola;0;184571;OR;Collembola;Collembola Lubbock, 1870;;TR_LDEC-2703;collembola;;20;;;;L.DECAENS;;14/01/2026;;;
