PAYS;REGION;DEPARTEMENT;CD_DEPT;CD_INSEE;NOM_LOCALITE;LIEU-DIT;PROJET;ORGANISME;OBSERVATEUR;CD_STATION;NOM_STATION;ID_ECHANTILLON;X (Longitude);Y (Latitude);ALTITUDE;DATE;DATE_FIN;HABITAT;MICROHABITAT;METHODE;FACTEUR_DILUTION;CLASSE;ORDRE;FAMILLE;CD_NOM;RANG;LB_NOM;NOM_VALIDE;BOITE;CD_COLLECTION;NOM_CITE;Stade;ABONDANCE_TOTALE;LRN;REMARQUE_INDIVIDU;A VERIFIER;DETERMINATEUR;LEG;DATE_DETERMINATION;ENVOI_CARDOBS;MASSE;Nom_Saisie
#REF!;#REF!;#REF!;#REF!;#REF!;Sailly-en-Ostrevent;;RMQS_2025;EODD;Estelle D., Charlotte G., Tony M., Quentin V.;;RMQS_25_SAILLY-EN-OSTREVENT_53;RMQS_25_SAILLY-EN-OSTREVENT_53_DVAC;50.28536452;2.994858636;40;04/06/2025;04/06/2025;Prairie permanente;;DVAC100;8;Insecta;Coleoptera;;184612;;Coleoptera;Coleoptera Linnaeus, 1758;;TR_LDEC-3007;coleoptera;larva;3;;;;L.DECAENS;;02/02/2026;;;
France;;;;;??;;RMQS_2025;;;;RMQS_25_416;RMQS_25_416_DVAC;;;;;;;;DVAC100;8;Entognatha;Collembola;;184571;;Collembola;Collembola Lubbock, 1870;;TR_LDEC-3008;collembola;;71;;;;L.DECAENS;;03/02/2026;;;
France;;;;;??;;RMQS_2025;;;;RMQS_25_416;RMQS_25_416_DVAC;;;;;;;;DVAC100;8;Insecta;Hymenoptera;;185126;;Hymenoptera;Hymenoptera Linnaeus, 1758;;TR_LDEC-3009;hymenoptera;;1;;;;L.DECAENS;;03/02/2026;;;
France;;;;;??;;RMQS_2025;;;;RMQS_25_416;RMQS_25_416_DVAC;;;;;;;;DVAC100;8;Arachnida;Araneae;;184348;;Araneae;Araneae Clerck, 1758;;TR_LDEC-3010;araneae;;3;;;;L.DECAENS;;03/02/2026;;;
France;;;;;??;;RMQS_2025;;;;RMQS_25_416;RMQS_25_416_DVAC;;;;;;;;DVAC100;8;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3011;diptera;;9;;;;L.DECAENS;;03/02/2026;;;
France;;;;;??;;RMQS_2025;;;;RMQS_25_416;RMQS_25_416_DVAC;;;;;;;;DVAC100;8;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3012;hemiptera;;3;;;;L.DECAENS;;03/02/2026;;;
France;;;;;??;;RMQS_2025;;;;RMQS_25_416;RMQS_25_416_DVAC;;;;;;;;DVAC100;8;Arachnida;;;183884;;Acari;Acari Leach, 1817;;TR_LDEC-3013;Acari;;12;;;;L.DECAENS;;03/02/2026;;;
France;;;;;??;;RMQS_2025;;;;RMQS_25_416;RMQS_25_416_DVAC;;;;;;;;DVAC100;8;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3014;hemiptera;larva;5;;;;L.DECAENS;;03/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Cugney;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_CUGNEY_970;RMQS_25_CUGNEY_970_DVAC;47.36287525;5.71363103;238;28/04/2025;28/04/2025;Monoculture (blé);;DVAC100;4;Entognatha;Collembola;;184571;;Collembola;Collembola Lubbock, 1870;;TR_LDEC-3015;collembola;;245;;;;L.DECAENS;;03/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Cugney;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_CUGNEY_970;RMQS_25_CUGNEY_970_DVAC;47.36287525;5.71363103;238;28/04/2025;28/04/2025;Monoculture (blé);;DVAC100;4;Arachnida;Araneae;;184348;;Araneae;Araneae Clerck, 1758;;TR_LDEC-3016;araneae;;1;;;;L.DECAENS;;03/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Cugney;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_CUGNEY_970;RMQS_25_CUGNEY_970_DVAC;47.36287525;5.71363103;238;28/04/2025;28/04/2025;Monoculture (blé);;DVAC100;4;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3017;diptera;;13;;;;L.DECAENS;;03/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Cugney;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_CUGNEY_970;RMQS_25_CUGNEY_970_DVAC;47.36287525;5.71363103;238;28/04/2025;28/04/2025;Monoculture (blé);;DVAC100;4;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3018;hemiptera;;2;;;;L.DECAENS;;03/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Cugney;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_CUGNEY_970;RMQS_25_CUGNEY_970_DVAC;47.36287525;5.71363103;238;28/04/2025;28/04/2025;Monoculture (blé);;DVAC100;4;Arachnida;;;183884;;Acari;Acari Leach, 1817;;TR_LDEC-3019;Acari;;5;;;;L.DECAENS;;03/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Cugney;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_CUGNEY_970;RMQS_25_CUGNEY_970_DVAC;47.36287525;5.71363103;238;28/04/2025;28/04/2025;Monoculture (blé);;DVAC100;4;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3020;hemiptera;larva;1;;;;L.DECAENS;;03/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Cugney;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_CUGNEY_970;RMQS_25_CUGNEY_970_DVAC;47.36287525;5.71363103;238;28/04/2025;28/04/2025;Monoculture (blé);;DVAC100;4;Insecta;Lepidoptera;;185214;;Lepidoptera;Lepidoptera Linnaeus, 1758;;TR_LDEC-3021;lepidoptera;larva;1;;;;L.DECAENS;;03/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Cugney;;RMQS_2025;EODD;I.MIALON, A.TAVERNIER, E. FLACHAT;;RMQS_25_CUGNEY_970;RMQS_25_CUGNEY_970_DVAC;47.36287525;5.71363103;238;28/04/2025;28/04/2025;Monoculture (blé);;DVAC100;4;Insecta;Coleoptera;Carabidae;184615;;Carabidae;Carabidae Latreille, 1802;;TR_LDEC-3022;carabidae;larva;1;;;;L.DECAENS;;03/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Saint-Germain;;RMQS_2025;EOOD;E.FLACHAT, I.MIALON, A.TAVERNIER;2216259;RMQS_25_SAINT-GERMAIN_637;RMQS_25_SAINT-GERMAIN_637_DVAC;48.256982;4.043257;115;11/04/2025;11/04/2025;Jachère;;DVAC100;2;Entognatha;Collembola;;184571;;Collembola;Collembola Lubbock, 1870;;TR_LDEC-3023;collembola;;1;;;;L.DECAENS;;03/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Saint-Germain;;RMQS_2025;EOOD;E.FLACHAT, I.MIALON, A.TAVERNIER;2216259;RMQS_25_SAINT-GERMAIN_637;RMQS_25_SAINT-GERMAIN_637_DVAC;48.256982;4.043257;115;11/04/2025;11/04/2025;Jachère;;DVAC100;2;Insecta;Hymenoptera;;185126;;Hymenoptera;Hymenoptera Linnaeus, 1758;;TR_LDEC-3024;hymenoptera;;2;;;;L.DECAENS;;03/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Saint-Germain;;RMQS_2025;EOOD;E.FLACHAT, I.MIALON, A.TAVERNIER;2216259;RMQS_25_SAINT-GERMAIN_637;RMQS_25_SAINT-GERMAIN_637_DVAC;48.256982;4.043257;115;11/04/2025;11/04/2025;Jachère;;DVAC100;2;Arachnida;Araneae;;184348;;Araneae;Araneae Clerck, 1758;;TR_LDEC-3025;araneae;;7;;;;L.DECAENS;;03/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Saint-Germain;;RMQS_2025;EOOD;E.FLACHAT, I.MIALON, A.TAVERNIER;2216259;RMQS_25_SAINT-GERMAIN_637;RMQS_25_SAINT-GERMAIN_637_DVAC;48.256982;4.043257;115;11/04/2025;11/04/2025;Jachère;;DVAC100;2;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3026;diptera;;28;;;;L.DECAENS;;03/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Saint-Germain;;RMQS_2025;EOOD;E.FLACHAT, I.MIALON, A.TAVERNIER;2216259;RMQS_25_SAINT-GERMAIN_637;RMQS_25_SAINT-GERMAIN_637_DVAC;48.256982;4.043257;115;11/04/2025;11/04/2025;Jachère;;DVAC100;2;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3027;diptera;larva;2;;;;L.DECAENS;;03/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Saint-Germain;;RMQS_2025;EOOD;E.FLACHAT, I.MIALON, A.TAVERNIER;2216259;RMQS_25_SAINT-GERMAIN_637;RMQS_25_SAINT-GERMAIN_637_DVAC;48.256982;4.043257;115;11/04/2025;11/04/2025;Jachère;;DVAC100;2;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3028;hemiptera;;3;;;;L.DECAENS;;03/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Saint-Germain;;RMQS_2025;EOOD;E.FLACHAT, I.MIALON, A.TAVERNIER;2216259;RMQS_25_SAINT-GERMAIN_637;RMQS_25_SAINT-GERMAIN_637_DVAC;48.256982;4.043257;115;11/04/2025;11/04/2025;Jachère;;DVAC100;2;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3029;hemiptera;larva;64;;;;L.DECAENS;;03/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Saint-Germain;;RMQS_2025;EOOD;E.FLACHAT, I.MIALON, A.TAVERNIER;2216259;RMQS_25_SAINT-GERMAIN_637;RMQS_25_SAINT-GERMAIN_637_DVAC;48.256982;4.043257;115;11/04/2025;11/04/2025;Jachère;;DVAC100;2;Arachnida;;;183884;;Acari;Acari Leach, 1817;;TR_LDEC-3030;Acari;;56;;;;L.DECAENS;;03/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Saint-Germain;;RMQS_2025;EOOD;E.FLACHAT, I.MIALON, A.TAVERNIER;2216259;RMQS_25_SAINT-GERMAIN_637;RMQS_25_SAINT-GERMAIN_637_DVAC;48.256982;4.043257;115;11/04/2025;11/04/2025;Jachère;;DVAC100;2;Gastropoda;;;186338;;Gastropoda;Gastropoda Cuvier, 1795;;TR_LDEC-3031;gastropoda;;2;;;;L.DECAENS;;03/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Ouessant;Île d'Ouessant;RMQS_2025;UMR SAS;E.BEAUCHER, JM. BUSNEL, MH. LOHAT, L.DELOURME;;RMQS_25_OUESSANT_418;RMQS_25_OUESSANT_418_DVAC;48.4614379; -5.049546908;30;19/06/2025;19/06/2025;Prairie permanente;;DVAC100;8;Entognatha;Collembola;;184571;;Collembola;Collembola Lubbock, 1870;;TR_LDEC-3032;collembola;;54;;;;L.DECAENS;;04/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Ouessant;Île d'Ouessant;RMQS_2025;UMR SAS;E.BEAUCHER, JM. BUSNEL, MH. LOHAT, L.DELOURME;;RMQS_25_OUESSANT_418;RMQS_25_OUESSANT_418_DVAC;48.4614379; -5.049546908;30;19/06/2025;19/06/2025;Prairie permanente;;DVAC100;8;Insecta;Hymenoptera;;185126;;Hymenoptera;Hymenoptera Linnaeus, 1758;;TR_LDEC-3033;hymenoptera;;57;;;;L.DECAENS;;04/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Ouessant;Île d'Ouessant;RMQS_2025;UMR SAS;E.BEAUCHER, JM. BUSNEL, MH. LOHAT, L.DELOURME;;RMQS_25_OUESSANT_418;RMQS_25_OUESSANT_418_DVAC;48.4614379; -5.049546908;30;19/06/2025;19/06/2025;Prairie permanente;;DVAC100;8;Arachnida;Araneae;;184348;;Araneae;Araneae Clerck, 1758;;TR_LDEC-3034;araneae;;15;;;;L.DECAENS;;04/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Ouessant;Île d'Ouessant;RMQS_2025;UMR SAS;E.BEAUCHER, JM. BUSNEL, MH. LOHAT, L.DELOURME;;RMQS_25_OUESSANT_418;RMQS_25_OUESSANT_418_DVAC;48.4614379; -5.049546908;30;19/06/2025;19/06/2025;Prairie permanente;;DVAC100;8;Malacostraca;Isopoda;;184472;;Isopoda;Isopoda Latreille, 1817;;TR_LDEC-3035;isopoda;;1;;;;L.DECAENS;;04/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Ouessant;Île d'Ouessant;RMQS_2025;UMR SAS;E.BEAUCHER, JM. BUSNEL, MH. LOHAT, L.DELOURME;;RMQS_25_OUESSANT_418;RMQS_25_OUESSANT_418_DVAC;48.4614379; -5.049546908;30;19/06/2025;19/06/2025;Prairie permanente;;DVAC100;8;Insecta;Coleoptera;;184612;;Coleoptera;Coleoptera Linnaeus, 1758;;TR_LDEC-3036;coleoptera;;4;;;;L.DECAENS;;04/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Ouessant;Île d'Ouessant;RMQS_2025;UMR SAS;E.BEAUCHER, JM. BUSNEL, MH. LOHAT, L.DELOURME;;RMQS_25_OUESSANT_418;RMQS_25_OUESSANT_418_DVAC;48.4614379; -5.049546908;30;19/06/2025;19/06/2025;Prairie permanente;;DVAC100;8;Insecta;Coleoptera;Staphylinidae;184776;;Staphylinidae;Staphylinidae Latreille, 1802;;TR_LDEC-3037;staphylinidae;;4;;;;L.DECAENS;;04/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Ouessant;Île d'Ouessant;RMQS_2025;UMR SAS;E.BEAUCHER, JM. BUSNEL, MH. LOHAT, L.DELOURME;;RMQS_25_OUESSANT_418;RMQS_25_OUESSANT_418_DVAC;48.4614379; -5.049546908;30;19/06/2025;19/06/2025;Prairie permanente;;DVAC100;8;Insecta;Coleoptera;Carabidae;184615;;Carabidae;Carabidae Latreille, 1802;;TR_LDEC-3038;carabidae;;1;;;;L.DECAENS;;04/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Ouessant;Île d'Ouessant;RMQS_2025;UMR SAS;E.BEAUCHER, JM. BUSNEL, MH. LOHAT, L.DELOURME;;RMQS_25_OUESSANT_418;RMQS_25_OUESSANT_418_DVAC;48.4614379; -5.049546908;30;19/06/2025;19/06/2025;Prairie permanente;;DVAC100;8;Insecta;Coleoptera;Carabidae;184615;;Carabidae;Carabidae Latreille, 1802;;TR_LDEC-3039;carabidae;larva;2;;;;L.DECAENS;;04/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Ouessant;Île d'Ouessant;RMQS_2025;UMR SAS;E.BEAUCHER, JM. BUSNEL, MH. LOHAT, L.DELOURME;;RMQS_25_OUESSANT_418;RMQS_25_OUESSANT_418_DVAC;48.4614379; -5.049546908;30;19/06/2025;19/06/2025;Prairie permanente;;DVAC100;8;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3040;diptera;;16;;;;L.DECAENS;;04/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Ouessant;Île d'Ouessant;RMQS_2025;UMR SAS;E.BEAUCHER, JM. BUSNEL, MH. LOHAT, L.DELOURME;;RMQS_25_OUESSANT_418;RMQS_25_OUESSANT_418_DVAC;48.4614379; -5.049546908;30;19/06/2025;19/06/2025;Prairie permanente;;DVAC100;8;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3041;diptera;larva;1;;;;L.DECAENS;;04/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Ouessant;Île d'Ouessant;RMQS_2025;UMR SAS;E.BEAUCHER, JM. BUSNEL, MH. LOHAT, L.DELOURME;;RMQS_25_OUESSANT_418;RMQS_25_OUESSANT_418_DVAC;48.4614379; -5.049546908;30;19/06/2025;19/06/2025;Prairie permanente;;DVAC100;8;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3042;hemiptera;;111;;;;L.DECAENS;;04/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Ouessant;Île d'Ouessant;RMQS_2025;UMR SAS;E.BEAUCHER, JM. BUSNEL, MH. LOHAT, L.DELOURME;;RMQS_25_OUESSANT_418;RMQS_25_OUESSANT_418_DVAC;48.4614379; -5.049546908;30;19/06/2025;19/06/2025;Prairie permanente;;DVAC100;8;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3043;hemiptera;larva;30;;;;L.DECAENS;;04/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Ouessant;Île d'Ouessant;RMQS_2025;UMR SAS;E.BEAUCHER, JM. BUSNEL, MH. LOHAT, L.DELOURME;;RMQS_25_OUESSANT_418;RMQS_25_OUESSANT_418_DVAC;48.4614379; -5.049546908;30;19/06/2025;19/06/2025;Prairie permanente;;DVAC100;8;Arachnida;;;183884;;Acari;Acari Leach, 1817;;TR_LDEC-3044;Acari;;11;;;;L.DECAENS;;04/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Ouessant;Île d'Ouessant;RMQS_2025;UMR SAS;E.BEAUCHER, JM. BUSNEL, MH. LOHAT, L.DELOURME;;RMQS_25_OUESSANT_418;RMQS_25_OUESSANT_418_DVAC;48.4614379; -5.049546908;30;19/06/2025;19/06/2025;Prairie permanente;;DVAC100;8;Insecta;Thysanoptera;Thripidae;185546;;Thripidae;Thripidae Stephens, 1829;;TR_LDEC-3045;thripidae;;3;;;;L.DECAENS;;04/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Ouessant;Île d'Ouessant;RMQS_2025;UMR SAS;E.BEAUCHER, JM. BUSNEL, MH. LOHAT, L.DELOURME;;RMQS_25_OUESSANT_418;RMQS_25_OUESSANT_418_DVAC;48.4614379; -5.049546908;30;19/06/2025;19/06/2025;Prairie permanente;;DVAC100;8;Insecta;Lepidoptera;;185214;;Lepidoptera;Lepidoptera Linnaeus, 1758;;TR_LDEC-3046;lepidoptera;larva;2;;;;L.DECAENS;;04/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Avessac;Gaumain;RMQS_2025;UMR SAS;N.GOGOT, N.COURGEON, L. LE CALLONEC, L.LERNER;2190606;RMQS_25_AVESSAC_831;RMQS_25_AVESSAC_831_DVAC;47.62119986;-1.93936389;58;24/04/2025;24/04/2025;Prairie permanente;;DVAC100;8;Entognatha;Collembola;;184571;;Collembola;Collembola Lubbock, 1870;;TR_LDEC-3047;collembola;;192;;;;L.DECAENS;;06/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Avessac;Gaumain;RMQS_2025;UMR SAS;N.GOGOT, N.COURGEON, L. LE CALLONEC, L.LERNER;2190606;RMQS_25_AVESSAC_831;RMQS_25_AVESSAC_831_DVAC;47.62119986;-1.93936389;58;24/04/2025;24/04/2025;Prairie permanente;;DVAC100;8;Insecta;Hymenoptera;;185126;;Hymenoptera;Hymenoptera Linnaeus, 1758;;TR_LDEC-3048;hymenoptera;;9;;;;L.DECAENS;;06/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Avessac;Gaumain;RMQS_2025;UMR SAS;N.GOGOT, N.COURGEON, L. LE CALLONEC, L.LERNER;2190606;RMQS_25_AVESSAC_831;RMQS_25_AVESSAC_831_DVAC;47.62119986;-1.93936389;58;24/04/2025;24/04/2025;Prairie permanente;;DVAC100;8;Arachnida;Araneae;;184348;;Araneae;Araneae Clerck, 1758;;TR_LDEC-3049;araneae;;5;;;;L.DECAENS;;06/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Avessac;Gaumain;RMQS_2025;UMR SAS;N.GOGOT, N.COURGEON, L. LE CALLONEC, L.LERNER;2190606;RMQS_25_AVESSAC_831;RMQS_25_AVESSAC_831_DVAC;47.62119986;-1.93936389;58;24/04/2025;24/04/2025;Prairie permanente;;DVAC100;8;Insecta;Coleoptera;;184612;;Coleoptera;Coleoptera Linnaeus, 1758;;TR_LDEC-3050;coleoptera;;1;;;;L.DECAENS;;06/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Avessac;Gaumain;RMQS_2025;UMR SAS;N.GOGOT, N.COURGEON, L. LE CALLONEC, L.LERNER;2190606;RMQS_25_AVESSAC_831;RMQS_25_AVESSAC_831_DVAC;47.62119986;-1.93936389;58;24/04/2025;24/04/2025;Prairie permanente;;DVAC100;8;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3051;diptera;;24;;;;L.DECAENS;;06/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Avessac;Gaumain;RMQS_2025;UMR SAS;N.GOGOT, N.COURGEON, L. LE CALLONEC, L.LERNER;2190606;RMQS_25_AVESSAC_831;RMQS_25_AVESSAC_831_DVAC;47.62119986;-1.93936389;58;24/04/2025;24/04/2025;Prairie permanente;;DVAC100;8;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3052;diptera;larva;2;;;;L.DECAENS;;06/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Avessac;Gaumain;RMQS_2025;UMR SAS;N.GOGOT, N.COURGEON, L. LE CALLONEC, L.LERNER;2190606;RMQS_25_AVESSAC_831;RMQS_25_AVESSAC_831_DVAC;47.62119986;-1.93936389;58;24/04/2025;24/04/2025;Prairie permanente;;DVAC100;8;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3053;hemiptera;;1;;;;L.DECAENS;;06/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Avessac;Gaumain;RMQS_2025;UMR SAS;N.GOGOT, N.COURGEON, L. LE CALLONEC, L.LERNER;2190606;RMQS_25_AVESSAC_831;RMQS_25_AVESSAC_831_DVAC;47.62119986;-1.93936389;58;24/04/2025;24/04/2025;Prairie permanente;;DVAC100;8;Insecta;Hemiptera;;18498;;Hemiptera;Hemiptera Linnaeus, 1758;;TR_LDEC-3054;hemiptera;larva;18;;;;L.DECAENS;;06/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Avessac;Gaumain;RMQS_2025;UMR SAS;N.GOGOT, N.COURGEON, L. LE CALLONEC, L.LERNER;2190606;RMQS_25_AVESSAC_831;RMQS_25_AVESSAC_831_DVAC;47.62119986;-1.93936389;58;24/04/2025;24/04/2025;Prairie permanente;;DVAC100;8;Arachnida;;;183884;;Acari;Acari Leach, 1817;;TR_LDEC-3055;Acari;;9;;;;L.DECAENS;;06/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Avessac;Gaumain;RMQS_2025;UMR SAS;N.GOGOT, N.COURGEON, L. LE CALLONEC, L.LERNER;2190606;RMQS_25_AVESSAC_831;RMQS_25_AVESSAC_831_DVAC;47.62119986;-1.93936389;58;24/04/2025;24/04/2025;Prairie permanente;;DVAC100;8;Gastropoda;;;186338;;Gastropoda;Gastropoda Cuvier, 1795;;TR_LDEC-3056;gastropoda;;1;;;;L.DECAENS;;06/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Avessac;Gaumain;RMQS_2025;UMR SAS;N.GOGOT, N.COURGEON, L. LE CALLONEC, L.LERNER;2190606;RMQS_25_AVESSAC_831;RMQS_25_AVESSAC_831_DVAC;47.62119986;-1.93936389;58;24/04/2025;24/04/2025;Prairie permanente;;DVAC100;8;Insecta;Lepidoptera;;185214;;Lepidoptera;Lepidoptera Linnaeus, 1758;;TR_LDEC-3057;lepidoptera;;1;;;;L.DECAENS;;06/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Avessac;Gaumain;RMQS_2025;UMR SAS;N.GOGOT, N.COURGEON, L. LE CALLONEC, L.LERNER;2190606;RMQS_25_AVESSAC_831;RMQS_25_AVESSAC_831_DVAC;47.62119986;-1.93936389;58;24/04/2025;24/04/2025;Prairie permanente;;DVAC100;8;Insecta;Coleoptera;;184612;;Coleoptera;Coleoptera Linnaeus, 1758;;TR_LDEC-3058;coleoptera;larva;8;;;;L.DECAENS;;06/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Avessac;Gaumain;RMQS_2025;UMR SAS;N.GOGOT, N.COURGEON, L. LE CALLONEC, L.LERNER;2190606;RMQS_25_AVESSAC_831;RMQS_25_AVESSAC_831_DVAC;47.62119986;-1.93936389;58;24/04/2025;24/04/2025;Prairie permanente;;DVAC100;8;Arachnida;Opiliones;;183822;;Opiliones;Opiliones Sundevall, 1833;;TR_LDEC-3059;opiliones;;2;;;;L.DECAENS;;06/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Chamblac;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_CHAMBLAC_325;RMQS_25_CHAMBLAC_325_DVAC;48.98206549;0.572704795;193;18/03/2025;18/03/2025;Monoculture;;DVAC100;8;Entognatha;Collembola;;184571;;Collembola;Collembola Lubbock, 1870;;TR_LDEC-3060;collembola;;134;;;;L.DECAENS;;06/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Chamblac;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_CHAMBLAC_325;RMQS_25_CHAMBLAC_325_DVAC;48.98206549;0.572704795;193;18/03/2025;18/03/2025;Monoculture;;DVAC100;8;Insecta;Diptera;;18483;;Diptera;Diptera Linnaeus, 1758;;TR_LDEC-3061;diptera;;19;;;;L.DECAENS;;06/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Chamblac;;RMQS_2025;UMR SAS;L.LERNER, L. LE CALLONEC, L.DELOURME;;RMQS_25_CHAMBLAC_325;RMQS_25_CHAMBLAC_325_DVAC;48.98206549;0.572704795;193;18/03/2025;18/03/2025;Monoculture;;DVAC100;8;Arachnida;;;183884;;Acari;Acari Leach, 1817;;TR_LDEC-3062;Acari;;2;;;;L.DECAENS;;06/02/2026;;;
#REF!;#REF!;#REF!;#REF!;#REF!;Saint-Gineis-en-Coiron;;RMQS_2025;ECO&SOLS;M.HEDDE, C.VERSAVEL, G.MAGNE, N.HENON;;RMQS_25_SAINT-GINEIS-EN-COIRON_1764;RMQS_25_SAINT-GINEIS-EN-COIRON_1764_DVAC;44.65343699;4.53268626;723;28/05/2025;28/05/2025;Prairie;;DVAC100;4;Entognatha;Collembola;;184571;;Collembola;Collembola Lubbock, 1870;;TR_LDEC-3063;collembola;;45;;;;L.DECAENS;;09/02/2026;;;
