"","LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","T2M_MAX","T2M_MIN","T2MDEW","EVLAND","STATION"
"13172",1.32315689391354,44.2406504349493,2024,8,27,240,2024-08-27,30.41,10.9,11.13,NA,1875
"13173",1.32315689391354,44.2406504349493,2024,8,28,241,2024-08-28,32.86,16.44,17.4,NA,1875
"13174",1.32315689391354,44.2406504349493,2024,8,29,242,2024-08-29,28.88,18.5,19.4,NA,1875
"13175",1.32315689391354,44.2406504349493,2024,8,30,243,2024-08-30,30.35,19.18,18.62,NA,1875
"13176",1.32315689391354,44.2406504349493,2024,8,31,244,2024-08-31,29.62,19.19,18.44,NA,1875
"13177",3.7226445983764,44.2375443985216,2024,1,1,1,2024-01-01,9.62,2.85,3.72,5.98,1887
"13178",3.7226445983764,44.2375443985216,2024,1,2,2,2024-01-02,7.93,3.05,4.04,3.13,1887
"13179",3.7226445983764,44.2375443985216,2024,1,3,3,2024-01-03,11.87,6.15,6.44,6.07,1887
"13180",3.7226445983764,44.2375443985216,2024,1,4,4,2024-01-04,12.3,5.48,6.01,6.47,1887
"13181",3.7226445983764,44.2375443985216,2024,1,5,5,2024-01-05,9.65,3.22,5.73,5.15,1887
"13182",3.7226445983764,44.2375443985216,2024,1,6,6,2024-01-06,8.43,1.67,-0.6,12.26,1887
"13183",3.7226445983764,44.2375443985216,2024,1,7,7,2024-01-07,4.04,1.88,-3.14,11.85,1887
"13184",3.7226445983764,44.2375443985216,2024,1,8,8,2024-01-08,4.44,-2.99,-5.38,9.8,1887
"13185",3.7226445983764,44.2375443985216,2024,1,9,9,2024-01-09,6.3,-4,-5.66,4.82,1887
"13186",3.7226445983764,44.2375443985216,2024,1,10,10,2024-01-10,3.41,-1.14,0.94,2.69,1887
"13187",3.7226445983764,44.2375443985216,2024,1,11,11,2024-01-11,5.23,-1.62,1.18,3.87,1887
"13188",3.7226445983764,44.2375443985216,2024,1,12,12,2024-01-12,7.76,-3.63,-3.08,8.44,1887
"13189",3.7226445983764,44.2375443985216,2024,1,13,13,2024-01-13,8.12,-3.62,-4.14,5.76,1887
"13190",3.7226445983764,44.2375443985216,2024,1,14,14,2024-01-14,10.48,0.2,-0.43,6.42,1887
"13191",3.7226445983764,44.2375443985216,2024,1,15,15,2024-01-15,9.55,0.9,3.14,4.85,1887
"13192",3.7226445983764,44.2375443985216,2024,1,16,16,2024-01-16,10.37,1.14,5.33,3.74,1887
"13193",3.7226445983764,44.2375443985216,2024,1,17,17,2024-01-17,10.99,5.84,7.17,2.56,1887
"13194",3.7226445983764,44.2375443985216,2024,1,18,18,2024-01-18,13.68,1.63,6.1,13.28,1887
"13195",3.7226445983764,44.2375443985216,2024,1,19,19,2024-01-19,3.37,-3.16,-6.84,13.08,1887
"13196",3.7226445983764,44.2375443985216,2024,1,20,20,2024-01-20,7.58,-4.48,-8.04,8.8,1887
"13197",3.7226445983764,44.2375443985216,2024,1,21,21,2024-01-21,8.59,-2.31,-0.15,3.97,1887
"13198",3.7226445983764,44.2375443985216,2024,1,22,22,2024-01-22,7.65,0.91,3.47,2.25,1887
"13199",3.7226445983764,44.2375443985216,2024,1,23,23,2024-01-23,12.77,3.12,3.62,9.89,1887
"13200",3.7226445983764,44.2375443985216,2024,1,24,24,2024-01-24,16.3,5.37,7.67,9.14,1887
"13201",3.7226445983764,44.2375443985216,2024,1,25,25,2024-01-25,18.28,3.64,6.55,10.8,1887
"13202",3.7226445983764,44.2375443985216,2024,1,26,26,2024-01-26,16.49,4.63,7.27,8.01,1887
"13203",3.7226445983764,44.2375443985216,2024,1,27,27,2024-01-27,16.03,3.17,2.37,12.06,1887
"13204",3.7226445983764,44.2375443985216,2024,1,28,28,2024-01-28,11.34,1.98,6.11,3.71,1887
"13205",3.7226445983764,44.2375443985216,2024,1,29,29,2024-01-29,10.31,7.3,7.81,4.78,1887
"13206",3.7226445983764,44.2375443985216,2024,1,30,30,2024-01-30,11.42,5.72,6.26,5.79,1887
"13207",3.7226445983764,44.2375443985216,2024,1,31,31,2024-01-31,15.33,4.76,5.83,7.38,1887
"13208",3.7226445983764,44.2375443985216,2024,2,1,32,2024-02-01,13.51,4.36,5.23,7.83,1887
"13209",3.7226445983764,44.2375443985216,2024,2,2,33,2024-02-02,14.9,4.61,2.57,14.48,1887
"13210",3.7226445983764,44.2375443985216,2024,2,3,34,2024-02-03,20.46,4.39,2.53,15.12,1887
"13211",3.7226445983764,44.2375443985216,2024,2,4,35,2024-02-04,19.71,4.19,3.87,15.98,1887
"13212",3.7226445983764,44.2375443985216,2024,2,5,36,2024-02-05,20.41,4.57,3.12,15.23,1887
"13213",3.7226445983764,44.2375443985216,2024,2,6,37,2024-02-06,15.55,3.66,2.74,12.03,1887
"13214",3.7226445983764,44.2375443985216,2024,2,7,38,2024-02-07,15.9,1.7,2.93,11.55,1887
"13215",3.7226445983764,44.2375443985216,2024,2,8,39,2024-02-08,14.61,5.29,7.36,8.2,1887
"13216",3.7226445983764,44.2375443985216,2024,2,9,40,2024-02-09,10.94,6.63,8.55,5.76,1887
"13217",3.7226445983764,44.2375443985216,2024,2,10,41,2024-02-10,10.22,4.3,5.98,14.07,1887
"13218",3.7226445983764,44.2375443985216,2024,2,11,42,2024-02-11,10.01,2.92,3.36,12.5,1887
"13219",3.7226445983764,44.2375443985216,2024,2,12,43,2024-02-12,10.36,1.56,2.05,8.27,1887
"13220",3.7226445983764,44.2375443985216,2024,2,13,44,2024-02-13,14.57,0.85,0.26,15.15,1887
"13221",3.7226445983764,44.2375443985216,2024,2,14,45,2024-02-14,18.05,3.51,6.42,13.29,1887
"13222",3.7226445983764,44.2375443985216,2024,2,15,46,2024-02-15,12.95,4.64,7.33,7.37,1887
"13223",3.7226445983764,44.2375443985216,2024,2,16,47,2024-02-16,13.94,7.82,7.85,8.68,1887
"13224",3.7226445983764,44.2375443985216,2024,2,17,48,2024-02-17,15.62,5.09,5.75,16.63,1887
"13225",3.7226445983764,44.2375443985216,2024,2,18,49,2024-02-18,16.76,3.62,4.46,14.57,1887
"13226",3.7226445983764,44.2375443985216,2024,2,19,50,2024-02-19,15.16,5.09,4.58,17.96,1887
"13227",3.7226445983764,44.2375443985216,2024,2,20,51,2024-02-20,14.08,3.3,1.73,18.6,1887
"13228",3.7226445983764,44.2375443985216,2024,2,21,52,2024-02-21,14.24,3.54,1.92,11.02,1887
"13229",3.7226445983764,44.2375443985216,2024,2,22,53,2024-02-22,12.8,4.31,6.91,12.25,1887
"13230",3.7226445983764,44.2375443985216,2024,2,23,54,2024-02-23,8.33,1.52,1.86,12.97,1887
"13231",3.7226445983764,44.2375443985216,2024,2,24,55,2024-02-24,8.01,0.64,1.02,10.01,1887
"13232",3.7226445983764,44.2375443985216,2024,2,25,56,2024-02-25,8.58,1.45,4.44,6.92,1887
"13233",3.7226445983764,44.2375443985216,2024,2,26,57,2024-02-26,12.11,4.14,4.87,15.56,1887
"13234",3.7226445983764,44.2375443985216,2024,2,27,58,2024-02-27,10.63,3.03,3.33,17.59,1887
"13235",3.7226445983764,44.2375443985216,2024,2,28,59,2024-02-28,11.94,2.87,1.94,21.52,1887
"13236",3.7226445983764,44.2375443985216,2024,2,29,60,2024-02-29,15.81,0.65,2.03,17.86,1887
"13237",3.7226445983764,44.2375443985216,2024,3,1,61,2024-03-01,11.51,4.2,2.92,19.23,1887
"13238",3.7226445983764,44.2375443985216,2024,3,2,62,2024-03-02,12.17,3.4,6.4,9.82,1887
"13239",3.7226445983764,44.2375443985216,2024,3,3,63,2024-03-03,8.61,2.98,2.05,18.02,1887
"13240",3.7226445983764,44.2375443985216,2024,3,4,64,2024-03-04,13.44,1.34,1.14,22.62,1887
"13241",3.7226445983764,44.2375443985216,2024,3,5,65,2024-03-05,9.17,2.57,1.78,19.61,1887
"13242",3.7226445983764,44.2375443985216,2024,3,6,66,2024-03-06,12.49,-0.06,-0.36,22.5,1887
"13243",3.7226445983764,44.2375443985216,2024,3,7,67,2024-03-07,12.05,-1.6,1.58,17.22,1887
"13244",3.7226445983764,44.2375443985216,2024,3,8,68,2024-03-08,9.05,5.92,6.81,9.32,1887
"13245",3.7226445983764,44.2375443985216,2024,3,9,69,2024-03-09,8.69,7.3,7.22,10.23,1887
"13246",3.7226445983764,44.2375443985216,2024,3,10,70,2024-03-10,13.48,4.51,4.62,23.09,1887
"13247",3.7226445983764,44.2375443985216,2024,3,11,71,2024-03-11,11.28,3.49,4.1,19.42,1887
"13248",3.7226445983764,44.2375443985216,2024,3,12,72,2024-03-12,13.58,3.58,4.04,27.36,1887
"13249",3.7226445983764,44.2375443985216,2024,3,13,73,2024-03-13,18.62,3.04,5.09,28.76,1887
"13250",3.7226445983764,44.2375443985216,2024,3,14,74,2024-03-14,14.6,3.93,6.69,18.97,1887
"13251",3.7226445983764,44.2375443985216,2024,3,15,75,2024-03-15,17.34,6.14,8.2,23.69,1887
"13252",3.7226445983764,44.2375443985216,2024,3,16,76,2024-03-16,17.51,6.56,7.8,25.56,1887
"13253",3.7226445983764,44.2375443985216,2024,3,17,77,2024-03-17,18.18,7.54,8.75,17.79,1887
"13254",3.7226445983764,44.2375443985216,2024,3,18,78,2024-03-18,19.6,8.62,9.64,32.12,1887
"13255",3.7226445983764,44.2375443985216,2024,3,19,79,2024-03-19,19.8,7.13,7.2,28.13,1887
"13256",3.7226445983764,44.2375443985216,2024,3,20,80,2024-03-20,15.32,5.34,8.99,15.42,1887
"13257",3.7226445983764,44.2375443985216,2024,3,21,81,2024-03-21,21.04,7.84,10.15,23.25,1887
"13258",3.7226445983764,44.2375443985216,2024,3,22,82,2024-03-22,21.53,7.72,7.6,37.98,1887
"13259",3.7226445983764,44.2375443985216,2024,3,23,83,2024-03-23,14.79,5.42,3.83,35.68,1887
"13260",3.7226445983764,44.2375443985216,2024,3,24,84,2024-03-24,12.01,1.97,2.24,26.28,1887
"13261",3.7226445983764,44.2375443985216,2024,3,25,85,2024-03-25,12.37,0.07,2.53,20.56,1887
"13262",3.7226445983764,44.2375443985216,2024,3,26,86,2024-03-26,11.16,4.22,7.21,11.6,1887
"13263",3.7226445983764,44.2375443985216,2024,3,27,87,2024-03-27,11.47,2.11,2.77,27.14,1887
"13264",3.7226445983764,44.2375443985216,2024,3,28,88,2024-03-28,14.82,4.4,5.62,33.09,1887
"13265",3.7226445983764,44.2375443985216,2024,3,29,89,2024-03-29,15,10.23,10.75,16.38,1887
"13266",3.7226445983764,44.2375443985216,2024,3,30,90,2024-03-30,14.75,8.84,9.15,26.03,1887
"13267",3.7226445983764,44.2375443985216,2024,3,31,91,2024-03-31,14.38,8.84,9.44,26.59,1887
"13268",3.7226445983764,44.2375443985216,2024,4,1,92,2024-04-01,14.22,3.75,4.52,32.69,1887
"13269",3.7226445983764,44.2375443985216,2024,4,2,93,2024-04-02,16.03,3.23,4.87,32.96,1887
"13270",3.7226445983764,44.2375443985216,2024,4,3,94,2024-04-03,16.48,7.08,8.08,33.69,1887
"13271",3.7226445983764,44.2375443985216,2024,4,4,95,2024-04-04,18.73,6.92,8.94,35.4,1887
"13272",3.7226445983764,44.2375443985216,2024,4,5,96,2024-04-05,17.76,8.19,9.4,31.99,1887
"13273",3.7226445983764,44.2375443985216,2024,4,6,97,2024-04-06,18.87,7.17,8.93,36.92,1887
"13274",3.7226445983764,44.2375443985216,2024,4,7,98,2024-04-07,18.06,9.14,10.08,24.05,1887
"13275",3.7226445983764,44.2375443985216,2024,4,8,99,2024-04-08,18.84,9.55,10.51,27.26,1887
"13276",3.7226445983764,44.2375443985216,2024,4,9,100,2024-04-09,12.7,5.66,3.9,37.33,1887
"13277",3.7226445983764,44.2375443985216,2024,4,10,101,2024-04-10,13.73,3.95,1.53,43.37,1887
"13278",3.7226445983764,44.2375443985216,2024,4,11,102,2024-04-11,20.94,4.04,5.37,43.29,1887
"13279",3.7226445983764,44.2375443985216,2024,4,12,103,2024-04-12,24.77,7.08,8.8,46.31,1887
"13280",3.7226445983764,44.2375443985216,2024,4,13,104,2024-04-13,26.01,10.62,10.61,50.01,1887
"13281",3.7226445983764,44.2375443985216,2024,4,14,105,2024-04-14,25.95,11.92,11.53,49.07,1887
"13282",3.7226445983764,44.2375443985216,2024,4,15,106,2024-04-15,20.82,7.85,8.76,39.15,1887
"13283",3.7226445983764,44.2375443985216,2024,4,16,107,2024-04-16,14.33,5.4,3.08,38.96,1887
"13284",3.7226445983764,44.2375443985216,2024,4,17,108,2024-04-17,13.18,4.3,2.42,32.93,1887
"13285",3.7226445983764,44.2375443985216,2024,4,18,109,2024-04-18,10.75,2.45,-0.46,30.09,1887
"13286",3.7226445983764,44.2375443985216,2024,4,19,110,2024-04-19,17.58,0.2,0.1,38.73,1887
"13287",3.7226445983764,44.2375443985216,2024,4,20,111,2024-04-20,14.59,3.45,0.98,36.13,1887
"13288",3.7226445983764,44.2375443985216,2024,4,21,112,2024-04-21,15.72,1.62,-0.71,35.47,1887
"13289",3.7226445983764,44.2375443985216,2024,4,22,113,2024-04-22,10.05,1.47,-2.72,27.2,1887
"13290",3.7226445983764,44.2375443985216,2024,4,23,114,2024-04-23,10.58,1.11,-2.38,24.83,1887
"13291",3.7226445983764,44.2375443985216,2024,4,24,115,2024-04-24,13.48,0.3,0.32,26.03,1887
"13292",3.7226445983764,44.2375443985216,2024,4,25,116,2024-04-25,14.5,2.46,3.51,21.28,1887
"13293",3.7226445983764,44.2375443985216,2024,4,26,117,2024-04-26,13.83,6.45,6.94,22.58,1887
"13294",3.7226445983764,44.2375443985216,2024,4,27,118,2024-04-27,14.26,8.03,9.36,19.54,1887
"13295",3.7226445983764,44.2375443985216,2024,4,28,119,2024-04-28,12.66,9.34,10.41,13.51,1887
"13296",3.7226445983764,44.2375443985216,2024,4,29,120,2024-04-29,16.74,8.53,9.62,21.84,1887
"13297",3.7226445983764,44.2375443985216,2024,4,30,121,2024-04-30,14.63,9.58,10.55,13.52,1887
"13298",3.7226445983764,44.2375443985216,2024,5,1,122,2024-05-01,14.26,5.1,9.39,17.93,1887
"13299",3.7226445983764,44.2375443985216,2024,5,2,123,2024-05-02,11.27,4.79,4.79,27.75,1887
"13300",3.7226445983764,44.2375443985216,2024,5,3,124,2024-05-03,17.1,3.77,4.79,37.28,1887
"13301",3.7226445983764,44.2375443985216,2024,5,4,125,2024-05-04,16.8,5.94,8.04,25.83,1887
"13302",3.7226445983764,44.2375443985216,2024,5,5,126,2024-05-05,19.44,9.53,10.81,28.28,1887
"13303",3.7226445983764,44.2375443985216,2024,5,6,127,2024-05-06,17.57,8.05,9.9,34.98,1887
"13304",3.7226445983764,44.2375443985216,2024,5,7,128,2024-05-07,15.16,6.77,6.83,32.22,1887
"13305",3.7226445983764,44.2375443985216,2024,5,8,129,2024-05-08,19.98,9.82,8.51,49.9,1887
"13306",3.7226445983764,44.2375443985216,2024,5,9,130,2024-05-09,22.71,9.02,8.8,51.42,1887
"13307",3.7226445983764,44.2375443985216,2024,5,10,131,2024-05-10,23.92,9.15,9.83,51.53,1887
"13308",3.7226445983764,44.2375443985216,2024,5,11,132,2024-05-11,23.47,10.9,8.08,52.61,1887
"13309",3.7226445983764,44.2375443985216,2024,5,12,133,2024-05-12,21.37,11.32,9.3,30.37,1887
"13310",3.7226445983764,44.2375443985216,2024,5,13,134,2024-05-13,20.76,11.93,11.96,32.16,1887
"13311",3.7226445983764,44.2375443985216,2024,5,14,135,2024-05-14,16.7,9.91,12.12,27.6,1887
"13312",3.7226445983764,44.2375443985216,2024,5,15,136,2024-05-15,19.3,7.03,8.73,44.72,1887
"13313",3.7226445983764,44.2375443985216,2024,5,16,137,2024-05-16,17.83,6.15,6.72,40.46,1887
"13314",3.7226445983764,44.2375443985216,2024,5,17,138,2024-05-17,18.34,5.36,8.4,37.17,1887
"13315",3.7226445983764,44.2375443985216,2024,5,18,139,2024-05-18,18.36,11.15,11.51,29.25,1887
"13316",3.7226445983764,44.2375443985216,2024,5,19,140,2024-05-19,20.93,8.73,10.39,41.34,1887
"13317",3.7226445983764,44.2375443985216,2024,5,20,141,2024-05-20,19.82,10.55,10.37,36.71,1887
"13318",3.7226445983764,44.2375443985216,2024,5,21,142,2024-05-21,17.85,8.12,8.92,39.43,1887
"13319",3.7226445983764,44.2375443985216,2024,5,22,143,2024-05-22,19.71,8.05,8.55,44.08,1887
"13320",3.7226445983764,44.2375443985216,2024,5,23,144,2024-05-23,19.23,8.89,8.5,38.68,1887
"13321",3.7226445983764,44.2375443985216,2024,5,24,145,2024-05-24,19.01,8.11,9.15,36.36,1887
"13322",3.7226445983764,44.2375443985216,2024,5,25,146,2024-05-25,22.44,7.58,9.23,41.76,1887
"13323",3.7226445983764,44.2375443985216,2024,5,26,147,2024-05-26,23.06,11.72,12.26,35.18,1887
"13324",3.7226445983764,44.2375443985216,2024,5,27,148,2024-05-27,19.9,10.43,13.37,27.3,1887
"13325",3.7226445983764,44.2375443985216,2024,5,28,149,2024-05-28,23.27,8.72,10.25,49.69,1887
"13326",3.7226445983764,44.2375443985216,2024,5,29,150,2024-05-29,21.9,11.77,11.72,37.74,1887
"13327",3.7226445983764,44.2375443985216,2024,5,30,151,2024-05-30,21.1,10.48,11.05,43.29,1887
"13328",3.7226445983764,44.2375443985216,2024,5,31,152,2024-05-31,20.29,8.04,7.72,44.6,1887
"13329",3.7226445983764,44.2375443985216,2024,6,1,153,2024-06-01,20.72,8.99,8.52,38.7,1887
"13330",3.7226445983764,44.2375443985216,2024,6,2,154,2024-06-02,21.92,11.24,10.05,43.69,1887
"13331",3.7226445983764,44.2375443985216,2024,6,3,155,2024-06-03,24,11.45,11.09,44.11,1887
"13332",3.7226445983764,44.2375443985216,2024,6,4,156,2024-06-04,25.15,10.44,11.36,44.37,1887
"13333",3.7226445983764,44.2375443985216,2024,6,5,157,2024-06-05,27.31,12.08,12.69,48.12,1887
"13334",3.7226445983764,44.2375443985216,2024,6,6,158,2024-06-06,25.19,14.89,14.88,29.67,1887
"13335",3.7226445983764,44.2375443985216,2024,6,7,159,2024-06-07,28.35,14.68,15.65,33.93,1887
"13336",3.7226445983764,44.2375443985216,2024,6,8,160,2024-06-08,25.55,16.01,13.61,34.93,1887
"13337",3.7226445983764,44.2375443985216,2024,6,9,161,2024-06-09,24.66,15.28,15.19,34.05,1887
"13338",3.7226445983764,44.2375443985216,2024,6,10,162,2024-06-10,24.49,12.69,10.32,46.9,1887
"13339",3.7226445983764,44.2375443985216,2024,6,11,163,2024-06-11,23.11,10.9,9.32,36.15,1887
"13340",3.7226445983764,44.2375443985216,2024,6,12,164,2024-06-12,22.56,8.51,6.08,36.81,1887
"13341",3.7226445983764,44.2375443985216,2024,6,13,165,2024-06-13,24.21,8.73,7.12,35.63,1887
"13342",3.7226445983764,44.2375443985216,2024,6,14,166,2024-06-14,24.78,12.87,14.61,26.72,1887
"13343",3.7226445983764,44.2375443985216,2024,6,15,167,2024-06-15,22.77,12.26,10.65,40.06,1887
"13344",3.7226445983764,44.2375443985216,2024,6,16,168,2024-06-16,25.87,9.72,10.73,32.12,1887
"13345",3.7226445983764,44.2375443985216,2024,6,17,169,2024-06-17,24.73,12.85,14,24.68,1887
"13346",3.7226445983764,44.2375443985216,2024,6,18,170,2024-06-18,27.59,13.3,13.25,31.95,1887
"13347",3.7226445983764,44.2375443985216,2024,6,19,171,2024-06-19,27.78,16.3,16.08,27.74,1887
"13348",3.7226445983764,44.2375443985216,2024,6,20,172,2024-06-20,21.87,17.28,16.58,25.84,1887
"13349",3.7226445983764,44.2375443985216,2024,6,21,173,2024-06-21,24.38,14.79,12.71,35.3,1887
"13350",3.7226445983764,44.2375443985216,2024,6,22,174,2024-06-22,21.73,12.99,11.63,29.22,1887
"13351",3.7226445983764,44.2375443985216,2024,6,23,175,2024-06-23,25.07,11.8,10.32,34.56,1887
"13352",3.7226445983764,44.2375443985216,2024,6,24,176,2024-06-24,29.43,14.55,13.37,31.52,1887
"13353",3.7226445983764,44.2375443985216,2024,6,25,177,2024-06-25,28.51,15.85,15.33,30.89,1887
"13354",3.7226445983764,44.2375443985216,2024,6,26,178,2024-06-26,29.69,16.25,16.39,35.42,1887
"13355",3.7226445983764,44.2375443985216,2024,6,27,179,2024-06-27,32.11,17.35,16.33,27.83,1887
"13356",3.7226445983764,44.2375443985216,2024,6,28,180,2024-06-28,31.7,19.09,17.44,28.45,1887
"13357",3.7226445983764,44.2375443985216,2024,6,29,181,2024-06-29,22.4,15.01,17.5,26.47,1887
"13358",3.7226445983764,44.2375443985216,2024,6,30,182,2024-06-30,28.33,13.31,14.21,33.87,1887
"13359",3.7226445983764,44.2375443985216,2024,7,1,183,2024-07-01,26.65,15.87,13.22,30.76,1887
"13360",3.7226445983764,44.2375443985216,2024,7,2,184,2024-07-02,22.59,13.19,11.44,NA,1887
"13361",3.7226445983764,44.2375443985216,2024,7,3,185,2024-07-03,22.94,13.43,11.55,NA,1887
"13362",3.7226445983764,44.2375443985216,2024,7,4,186,2024-07-04,25.32,12.53,13.9,NA,1887
"13363",3.7226445983764,44.2375443985216,2024,7,5,187,2024-07-05,28.04,14.04,14.22,NA,1887
"13364",3.7226445983764,44.2375443985216,2024,7,6,188,2024-07-06,23.33,15.2,16.67,NA,1887
"13365",3.7226445983764,44.2375443985216,2024,7,7,189,2024-07-07,25.32,12.22,11.62,NA,1887
"13366",3.7226445983764,44.2375443985216,2024,7,8,190,2024-07-08,28.18,14.33,15.15,NA,1887
"13367",3.7226445983764,44.2375443985216,2024,7,9,191,2024-07-09,26.9,16.84,16.08,NA,1887
"13368",3.7226445983764,44.2375443985216,2024,7,10,192,2024-07-10,30.12,16.63,17.39,NA,1887
"13369",3.7226445983764,44.2375443985216,2024,7,11,193,2024-07-11,30.99,17.52,18.75,NA,1887
"13370",3.7226445983764,44.2375443985216,2024,7,12,194,2024-07-12,NA,NA,NA,NA,1887
"13371",3.7226445983764,44.2375443985216,2024,7,13,195,2024-07-13,NA,NA,NA,NA,1887
"13372",3.7226445983764,44.2375443985216,2024,7,14,196,2024-07-14,NA,NA,NA,NA,1887
"13373",3.7226445983764,44.2375443985216,2024,7,15,197,2024-07-15,25.71,17.3,19.13,NA,1887
"13374",3.7226445983764,44.2375443985216,2024,7,16,198,2024-07-16,27.73,16.94,15.83,NA,1887
"13375",3.7226445983764,44.2375443985216,2024,7,17,199,2024-07-17,28.94,15.04,14.49,NA,1887
"13376",3.7226445983764,44.2375443985216,2024,7,18,200,2024-07-18,32.4,15.4,16.44,NA,1887
"13377",3.7226445983764,44.2375443985216,2024,7,19,201,2024-07-19,31.08,19.46,17.32,NA,1887
"13378",3.7226445983764,44.2375443985216,2024,7,20,202,2024-07-20,32.77,20.05,17.27,NA,1887
"13379",3.7226445983764,44.2375443985216,2024,7,21,203,2024-07-21,20.9,16.23,15.9,NA,1887
"13380",3.7226445983764,44.2375443985216,2024,7,22,204,2024-07-22,27.62,15.91,15.42,NA,1887
"13381",3.7226445983764,44.2375443985216,2024,7,23,205,2024-07-23,30.35,14.9,16.55,NA,1887
"13382",3.7226445983764,44.2375443985216,2024,7,24,206,2024-07-24,28.66,16.35,15.17,NA,1887
"13383",3.7226445983764,44.2375443985216,2024,7,25,207,2024-07-25,29.44,13.84,13.24,NA,1887
"13384",3.7226445983764,44.2375443985216,2024,7,26,208,2024-07-26,31.24,16.01,15.12,NA,1887
"13385",3.7226445983764,44.2375443985216,2024,7,27,209,2024-07-27,29.62,18.78,16.15,NA,1887
"13386",3.7226445983764,44.2375443985216,2024,7,28,210,2024-07-28,31.04,17.13,18.84,NA,1887
"13387",3.7226445983764,44.2375443985216,2024,7,29,211,2024-07-29,34.73,20.28,16.81,NA,1887
"13388",3.7226445983764,44.2375443985216,2024,7,30,212,2024-07-30,35.08,19.41,17.93,NA,1887
"13389",3.7226445983764,44.2375443985216,2024,7,31,213,2024-07-31,32.98,20.83,17.9,NA,1887
"13390",3.7226445983764,44.2375443985216,2024,8,1,214,2024-08-01,33.82,20.51,18.38,NA,1887
"13391",3.7226445983764,44.2375443985216,2024,8,2,215,2024-08-02,32.13,19.9,18.12,NA,1887
"13392",3.7226445983764,44.2375443985216,2024,8,3,216,2024-08-03,29.79,17.69,14.22,NA,1887
"13393",3.7226445983764,44.2375443985216,2024,8,4,217,2024-08-04,31.19,16.51,15.33,NA,1887
"13394",3.7226445983764,44.2375443985216,2024,8,5,218,2024-08-05,33.92,15.34,13.3,NA,1887
"13395",3.7226445983764,44.2375443985216,2024,8,6,219,2024-08-06,34.56,19.83,15.94,NA,1887
"13396",3.7226445983764,44.2375443985216,2024,8,7,220,2024-08-07,31.49,20.81,18.06,NA,1887
"13397",3.7226445983764,44.2375443985216,2024,8,8,221,2024-08-08,32.93,18.67,16.15,NA,1887
"13398",3.7226445983764,44.2375443985216,2024,8,9,222,2024-08-09,33.16,17.11,13.05,NA,1887
"13399",3.7226445983764,44.2375443985216,2024,8,10,223,2024-08-10,35.34,18.6,13.94,NA,1887
"13400",3.7226445983764,44.2375443985216,2024,8,11,224,2024-08-11,32.8,19.49,15.76,NA,1887
"13401",3.7226445983764,44.2375443985216,2024,8,12,225,2024-08-12,33.15,18.84,15.73,NA,1887
"13402",3.7226445983764,44.2375443985216,2024,8,13,226,2024-08-13,27.86,18.91,18.77,NA,1887
"13403",3.7226445983764,44.2375443985216,2024,8,14,227,2024-08-14,27.97,19.05,17.31,NA,1887
"13404",3.7226445983764,44.2375443985216,2024,8,15,228,2024-08-15,27.26,18.87,16.81,NA,1887
"13405",3.7226445983764,44.2375443985216,2024,8,16,229,2024-08-16,25.18,18.75,18.27,NA,1887
"13406",3.7226445983764,44.2375443985216,2024,8,17,230,2024-08-17,29.25,18,17.09,NA,1887
"13407",3.7226445983764,44.2375443985216,2024,8,18,231,2024-08-18,26.31,14.19,12.16,NA,1887
"13408",3.7226445983764,44.2375443985216,2024,8,19,232,2024-08-19,28,13.57,11.4,NA,1887
"13409",3.7226445983764,44.2375443985216,2024,8,20,233,2024-08-20,31.48,13.23,11,NA,1887
"13410",3.7226445983764,44.2375443985216,2024,8,21,234,2024-08-21,29.13,14.76,10.79,NA,1887
"13411",3.7226445983764,44.2375443985216,2024,8,22,235,2024-08-22,32.1,11.6,4.93,NA,1887
"13412",3.7226445983764,44.2375443985216,2024,8,23,236,2024-08-23,33,14.64,11.18,NA,1887
"13413",3.7226445983764,44.2375443985216,2024,8,24,237,2024-08-24,29.21,16.94,16.9,NA,1887
"13414",3.7226445983764,44.2375443985216,2024,8,25,238,2024-08-25,27.74,15.91,13.18,NA,1887
"13415",3.7226445983764,44.2375443985216,2024,8,26,239,2024-08-26,28.26,11.8,6.5,NA,1887
"13416",3.7226445983764,44.2375443985216,2024,8,27,240,2024-08-27,31.27,13.6,14.06,NA,1887
"13417",3.7226445983764,44.2375443985216,2024,8,28,241,2024-08-28,30.15,18.63,18.21,NA,1887
"13418",3.7226445983764,44.2375443985216,2024,8,29,242,2024-08-29,31.01,17.4,16.59,NA,1887
"13419",3.7226445983764,44.2375443985216,2024,8,30,243,2024-08-30,30.54,18.87,13.92,NA,1887
"13420",3.7226445983764,44.2375443985216,2024,8,31,244,2024-08-31,30.83,17.72,12.5,NA,1887
"13421",4.92701588816509,44.2166800911093,2024,1,1,1,2024-01-01,10.4,2.49,3.2,4.71,1893
"13422",4.92701588816509,44.2166800911093,2024,1,2,2,2024-01-02,11.51,3.26,5.45,2.78,1893
"13423",4.92701588816509,44.2166800911093,2024,1,3,3,2024-01-03,13.29,5.61,6.44,4.51,1893
"13424",4.92701588816509,44.2166800911093,2024,1,4,4,2024-01-04,13.43,4.72,5.46,5.51,1893
"13425",4.92701588816509,44.2166800911093,2024,1,5,5,2024-01-05,9.51,4.37,6.63,3.93,1893
